	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender
0	24-05-2023T18-06-56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
1	24-05-2023T18-06-57	0.8306733952900804	0.3546976221799857	0.0	0.0	0.0	0.4321629330596367	0.7679430107057762	0.9773424756376564	0.45347332998662504	0.5897889566926484	0.8426687219308603	0.8217620881203426	98.0	23.0	0.2	3.0	1.0	50.0	Male
2	24-05-2023T18-06-59	0.5413376498091854	0.7540982067788825	0.0	0.0	0.0	0.7372652201607023	0.39339356918921453	0.23901107401858257	0.6002094718650657	0.4730846891208522	0.6016611148562366	0.507349855813533	91.0	-44.0	0.1	4.0	1.0	50.0	Male
3	24-05-2023T18-07-00	0.4099024690820058	0.9347508547095323	0.0	0.0	0.0	0.8967463016939412	0.6620489437732594	0.2200530606888953	0.6747020408716589	0.8825339685984019	0.34197505344959245	0.007789054194911271	66.0	47.0	0.1	2.0	2.0	50.0	Male
4	24-05-2023T18-07-01	0.8829265828342959	0.5194230463192897	0.0	0.0	0.0	0.6513882113701301	0.6525873922697919	0.9934752954485564	0.7930599855476091	0.7623203596502358	0.004670159561199649	0.875233328683959	83.0	40.0	0.2	4.0	2.0	50.0	Male
5	24-05-2023T18-07-02	0.5738543644392144	0.6392200406357442	0.0	0.0	0.0	0.8734578328779679	0.8245573603923082	0.7693005796814192	0.635267505810222	0.4533083351144386	0.6904574324858086	0.786870059889877	87.0	-70.0	0.2	1.0	1.0	50.0	Male
6	24-05-2023T18-07-03	0.26799661193413316	0.9537500342505961	0.0	0.0	0.0	0.19654720438887663	0.2085203708267388	0.7485809983863783	0.8041447218784564	0.6721200498037022	0.9365230382429106	0.6286449295888534	72.0	-66.0	0.1	4.0	2.0	50.0	Male
7	24-05-2023T18-07-04	0.9995194985808924	0.5937088085722421	0.0	0.0	0.0	0.02178899740183393	0.11981798748083317	0.36685266772756675	0.8304222880525111	0.34540079766142695	0.33235557073997457	0.9982821434402456	79.0	-73.0	0.1	2.0	1.0	50.0	Male
8	24-05-2023T18-07-05	0.9068814369654058	0.3383134593122894	0.0	0.0	0.0	0.9918305068071129	0.4129608608172689	0.2649775372650609	0.20479588124816783	0.8874849103202158	0.37394112953897995	0.6538732266689382	73.0	-19.0	0.1	1.0	1.0	50.0	Male
9	24-05-2023T18-07-06	0.21979066682342163	0.25033568615451407	0.0	0.0	0.0	0.5927890242015522	0.6836689296412742	0.34024980016581585	0.08534400558676813	0.7833097847086851	0.8630332642411771	0.26294012410293544	77.0	58.0	0.1	1.0	4.0	50.0	Male
10	24-05-2023T18-07-07	0.7186232722397493	0.8397084772954629	0.0	0.0	0.0	0.23655186299876485	0.9898125322923915	0.5904441138636296	0.5723146815554887	0.9219691988245359	0.18341081887993205	0.7479143625007565	88.0	-99.0	0.2	3.0	4.0	50.0	Male
11	24-05-2023T18-07-08	0.45531928398389565	0.498854640789234	0.0	0.0	0.0	0.3049891711730911	0.7276064509554724	0.06282930617648641	0.6692663823477211	0.585887809941545	0.4622427845222158	0.4238402197774178	95.0	-66.0	0.1	1.0	4.0	50.0	Male
12	24-05-2023T18-07-09	0.23040304749675822	0.30805169255964204	0.0	0.0	0.0	0.5135151062337711	0.8211797730507358	0.9479255549116649	0.03576384012221767	0.7304474109810101	0.2033364189456902	0.33799186107884815	95.0	23.0	0.1	3.0	3.0	50.0	Male
13	24-05-2023T18-07-10	0.9612469110651641	0.9811634859769178	0.0	0.0	0.0	0.9167071182334021	0.46435255098191885	0.09781228663918617	0.19967943644649266	0.48620140100972065	0.44503442826338035	0.42142670829426065	85.0	19.0	0.2	2.0	1.0	50.0	Male
14	24-05-2023T18-07-11	0.5341008424344237	0.3237721501811689	0.0	0.0	0.0	0.8590045420074294	0.17986651450662228	0.40334222692824506	0.1498352653007512	0.4605674851143071	0.6746599276198814	0.07875400555349088	98.0	8.0	0.1	2.0	1.0	50.0	Male
15	24-05-2023T18-07-13	0.29016468994888867	0.5402161124423619	0.0	0.0	0.0	0.9978257654560626	0.1623620007882014	0.22255897500648103	0.6107140627728078	0.29064347593592577	0.2989830299921	0.12359071341288652	61.0	72.0	0.1	3.0	1.0	50.0	Male
16	24-05-2023T18-07-14	0.9008786530204491	0.6912473474536545	0.0	0.0	0.0	0.8301099923794666	0.20517533181786074	0.45940191116035967	0.03840379371391134	0.30193866582872875	0.9892057201711596	0.18567947599295376	82.0	9.0	0.2	2.0	3.0	50.0	Male
17	24-05-2023T18-07-15	0.5702895169044717	0.42354056796661066	0.0	0.0	0.0	0.3333455230863933	0.34116895195043995	0.4124638167869108	0.8462748749522625	0.3105260705547135	0.3058726621426211	0.17867202170733154	71.0	-86.0	0.1	2.0	3.0	50.0	Male
18	24-05-2023T18-07-16	0.7715613659750761	0.14523509225148268	0.0	0.0	0.0	0.5574267667836362	0.25235460843394397	0.4459984862186167	0.5138166996102677	0.7452970951317324	0.9361332518661176	0.7432234536914462	67.0	-1.0	0.1	3.0	3.0	50.0	Male
19	24-05-2023T18-07-17	0.1600196357015905	0.4264775053403934	0.0	0.0	0.0	0.23725392681727253	0.2186739834622261	0.6005570211600694	0.6864581341982215	0.867037351475963	0.2714944770416585	0.8849555283595977	60.0	6.0	0.1	4.0	1.0	50.0	Male
20	24-05-2023T18-07-18	0.4444600772563069	0.5189242416369202	0.0	0.0	0.0	0.8738215913943084	0.2406181981809502	0.830301369854797	0.2667513816515782	0.40125525106688087	0.8804097481320783	0.33117522263397214	90.0	-72.0	0.1	4.0	2.0	50.0	Male
21	24-05-2023T18-07-19	0.18538462915515652	0.7371414724575525	0.0	0.0	0.0	0.005755485829116891	0.9277661750818449	0.5328738608202106	0.7911227687084474	0.9278941563176579	0.4221280641771563	0.45341001363830336	83.0	46.0	0.2	2.0	1.0	50.0	Male
22	24-05-2023T18-07-20	0.016903311580078517	0.03206653923128033	0.0	0.0	0.0	0.8302308122403872	0.9089111897351673	0.929076521577973	0.9685656170583337	0.9025195563891186	0.7623508663291807	0.6188241662429091	88.0	-95.0	0.2	3.0	3.0	50.0	Male
23	24-05-2023T18-07-21	0.4261107217812925	0.30502882107656193	0.0	0.0	0.0	0.030043116431247463	0.5361355036041417	0.9942230487064285	0.024273615465303267	0.8955600493074946	0.9797218564975626	0.10373146158219382	79.0	-74.0	0.1	3.0	1.0	50.0	Male
24	24-05-2023T18-07-22	0.161525694727918	0.8626836148733107	0.0	0.0	0.0	0.5585130417369455	0.06943406092157478	0.14772330045957793	0.7682739303175797	0.64043736523264	0.18246233466126272	0.9684979823189247	63.0	69.0	0.1	2.0	1.0	50.0	Male
