	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender
0	24-05-2023T17-43-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
1	24-05-2023T17-43-21	0.8910454631880736	0.9593837867239833	0.0	0.0	0.0	0.026592335767789743	0.9741411025647895	0.6557714269375081	0.6368455489449083	0.03330080336889796	0.060768023429372264	0.7555131645143726	98.0	-98.0	0.2	2.0	1.0	50.0	Male
2	24-05-2023T17-43-22	0.9710403547206206	0.33324231171810637	0.0	0.0	0.0	0.39990810449091174	0.8417126081523821	0.765749289073502	0.7086989926832155	0.5752248756315248	0.570063755734385	0.6382765246536828	77.0	-70.0	0.2	4.0	4.0	50.0	Male
3	24-05-2023T17-43-23	0.7882622445805867	0.24534847594628628	0.0	0.0	0.0	0.11725677289300274	0.041817425095718064	0.6518954448048251	0.635504039206633	0.4075897603019484	0.4583354561543388	0.3314502788196496	62.0	-8.0	0.2	1.0	1.0	50.0	Male
4	24-05-2023T17-43-24	0.5044902838588268	0.7140628743888106	0.0	0.0	0.0	0.8247508183620528	0.7209871945414331	0.09752163094674149	0.0015029125330680015	0.652455865660461	0.960693410402602	0.1892653748531824	69.0	-13.0	0.1	3.0	1.0	50.0	Male
5	24-05-2023T17-43-25	0.981229869492672	0.8173861419111762	0.0	0.0	0.0	0.8419681029970022	0.26466519048005355	0.13638263138196038	0.38087663308909236	0.05550604926961089	0.12163362788458976	0.22508198957887826	78.0	49.0	0.2	2.0	1.0	50.0	Male
6	24-05-2023T17-43-26	0.22629273917081338	0.07470551402918468	0.0	0.0	0.0	0.5854466576584745	0.36281999527231235	0.7929314116383306	0.716640679799752	0.744764940136745	0.007114290782086918	0.4231713244395455	87.0	-62.0	0.1	4.0	1.0	50.0	Male
7	24-05-2023T17-43-28	0.88275217046685	0.3356041084639655	0.0	0.0	0.0	0.08808126811093131	0.7499624453166177	0.8025323720940087	0.7697852161958826	0.8391530645392788	0.7621431440091915	0.8757669520584503	90.0	-12.0	0.1	4.0	1.0	50.0	Male
8	24-05-2023T17-43-29	0.2506451648110072	0.19140636508393138	0.0	0.0	0.0	0.8445791290202329	0.45198759136212696	0.8426058452998435	0.15371478953197204	0.4305026621928013	0.49406156008825264	0.21131093747599738	99.0	80.0	0.2	4.0	4.0	50.0	Male
9	24-05-2023T17-43-30	0.7657447894323631	0.062282189194825976	0.0	0.0	0.0	0.5947078248570621	0.18577326941245098	0.6683372986476116	0.30022077181770834	0.4596804251960068	0.2583073667783682	0.5826134843820777	95.0	39.0	0.2	3.0	2.0	50.0	Male
10	24-05-2023T17-43-31	0.28930566968493465	0.20680389023919732	0.0	0.0	0.0	0.9774889124567159	0.7177260894062774	0.1659391109193008	0.9316119455007407	0.29360821956676975	0.1543842614053138	0.8821604152245766	65.0	17.0	0.1	3.0	3.0	50.0	Male
11	24-05-2023T17-43-32	0.6576784762191347	0.40501257987247596	0.0	0.0	0.0	0.7752592398058391	0.29122951450430623	0.37773323705484785	0.1646476452342489	0.8643571467980167	0.599711204931549	0.44215743123268414	91.0	-96.0	0.1	2.0	4.0	50.0	Male
12	24-05-2023T17-43-33	0.45244472881160813	0.2138861827599311	0.0	0.0	0.0	0.06719810545197147	0.6030286733299319	0.6769043908230564	0.5070349149914902	0.07138120906906664	0.9664425477308242	0.5558967479302196	91.0	88.0	0.2	2.0	3.0	50.0	Male
13	24-05-2023T17-43-34	0.1762027008333943	0.03722410867762049	0.0	0.0	0.0	0.9932994443053366	0.7375570181712539	0.09497858078699772	0.16838443313392082	0.31362914814564236	0.9884038224324566	0.014640620870102206	69.0	-83.0	0.1	4.0	3.0	50.0	Male
14	24-05-2023T17-43-35	0.7755603807896351	0.600735756136977	0.0	0.0	0.0	0.3638324733181273	0.39978587034023594	0.8001040350694429	0.7623285023015461	0.029229516758361274	0.7922309516462472	0.3637300106156477	65.0	-12.0	0.1	4.0	2.0	50.0	Male
15	24-05-2023T17-43-36	0.7883762959151557	0.6175952762246731	0.0	0.0	0.0	0.8331301309826237	0.8034111722064924	0.26136709549309545	0.9122872662185468	0.22914888692557478	0.4494560842565317	0.5719390435652438	91.0	-83.0	0.1	4.0	2.0	50.0	Male
16	24-05-2023T17-43-37	0.7311499811936996	0.5714392604118281	0.0	0.0	0.0	0.30122088520543433	0.31079250599994557	0.5092271670012849	0.019205126394992278	0.3734917120150768	0.35619653221904146	0.30791764229429197	66.0	-28.0	0.2	3.0	1.0	50.0	Male
17	24-05-2023T17-43-38	0.677847004915224	0.4568257675227909	0.0	0.0	0.0	0.40394688724526207	0.2900939756993922	0.7005136492879507	0.09351080139061418	0.9386216337820367	0.2114729883657417	0.6378276965214774	95.0	-15.0	0.1	4.0	4.0	50.0	Male
18	24-05-2023T17-43-39	0.9318318614321818	0.3981281245706212	0.0	0.0	0.0	0.8541327772672487	0.8921971167632707	0.8979481617864636	0.24401911082617722	0.6284737156252078	0.05141389360611992	0.7809476000292022	70.0	46.0	0.2	2.0	4.0	50.0	Male
19	24-05-2023T17-43-40	0.34630947146557534	0.6414315522841522	0.0	0.0	0.0	0.0014195236402487765	0.8311493059486329	0.5418991011777078	0.08278239342956628	0.1920585968008266	0.1703771963086974	0.3284784660948151	84.0	-51.0	0.2	3.0	2.0	50.0	Male
20	24-05-2023T17-43-42	0.1418067146765235	0.6863231081065828	0.0	0.0	0.0	0.6400228152549873	0.1252803372468263	0.4436521694439701	0.1556326185007082	0.008239565293128304	0.001128524700542921	0.1025298274703833	61.0	-64.0	0.1	1.0	2.0	50.0	Male
21	24-05-2023T17-43-43	0.7887516025356474	0.8626949479279133	0.0	0.0	0.0	0.07629201037757893	0.16721642492165711	0.11822461693250874	0.8669894391240319	0.4414854260987897	0.06489708032683106	0.7394687204843113	77.0	-12.0	0.2	3.0	3.0	50.0	Male
22	24-05-2023T17-43-44	0.2476430999507402	0.4784350490026229	0.0	0.0	0.0	0.3825573610096623	0.6955213385726604	0.6974859335972163	0.42839694942930406	0.44875681309583915	0.2705034394602991	0.0018496075150811198	76.0	-71.0	0.2	3.0	1.0	50.0	Male
23	24-05-2023T17-43-45	0.5429595187420491	0.15310413572049353	0.0	0.0	0.0	0.9257963560971824	0.7840926125579999	0.12472037684023152	0.6893216008534641	0.6575159187266423	0.24204650603361677	0.18296302779776663	90.0	76.0	0.1	3.0	4.0	50.0	Male
24	24-05-2023T17-43-46	0.2822733757234075	0.15148233909203723	0.0	0.0	0.0	0.4244800072971032	0.037087712090162483	0.5076313186898905	0.6212608480779866	0.011211235038084078	0.7448948730391322	0.5227321596884047	80.0	13.0	0.2	2.0	3.0	50.0	Male
25	24-05-2023T17-43-47	0.7173930702991078	0.6270088340497568	0.0	0.0	0.0	0.8228754714804961	0.04762725307728122	0.4502519226021916	0.7399041828630305	0.10315683250180585	0.7931470481825612	0.7975095089598704	76.0	-17.0	0.2	1.0	3.0	50.0	Male
26	24-05-2023T17-43-48	0.8076975120268328	0.32287605482408555	0.0	0.0	0.0	0.7770807791694868	0.8863465850317355	0.7539440658362362	0.7936356709629188	0.0315437658266986	0.14405562340961242	0.5968321920995638	85.0	-34.0	0.2	4.0	4.0	50.0	Male
27	24-05-2023T17-43-49	0.47144308886574726	0.3712449704414933	0.0	0.0	0.0	0.2503129733865803	0.2494733947314467	0.06829710911260267	0.49173200481176516	0.6674008730335473	0.13604244676810306	0.7959146549701477	89.0	-69.0	0.2	2.0	3.0	50.0	Male
28	24-05-2023T17-43-50	0.6973680321142988	0.022857617665266727	0.0	0.0	0.0	0.9095713723868009	0.18659991149067046	0.58378556218328	0.15254495686655067	0.507770019392445	0.8542468863326946	0.23321504108242608	73.0	-83.0	0.1	4.0	2.0	50.0	Male
29	24-05-2023T17-43-51	0.15726604387097898	0.15960594253206428	0.0	0.0	0.0	0.6897988073170326	0.9585859284424914	0.7838575929266233	0.9040891301198374	0.9565231376351625	0.3706663805021627	0.11030999434415001	82.0	65.0	0.2	3.0	2.0	50.0	Male
30	24-05-2023T17-43-52	0.6455065570025666	0.16568250253725936	0.0	0.0	0.0	0.208511659510062	0.1446874080656032	0.046760906491120746	0.8481529217303171	0.7984118025120235	0.5460052248749687	0.7197961682411134	60.0	73.0	0.2	2.0	4.0	50.0	Male
31	24-05-2023T17-43-53	0.19268814634026898	0.32937682453769257	0.0	0.0	0.0	0.3258423507756323	0.9323845713070525	0.6232423705365482	0.5566763924521286	0.2817111907357642	0.557532709552247	0.5893685379978468	88.0	94.0	0.1	2.0	3.0	50.0	Male
32	24-05-2023T17-43-55	0.6957996396008724	0.5618853848003407	0.0	0.0	0.0	0.9973047272536122	0.44444614949201133	0.4666064742004158	0.18754242243888097	0.24346241002899205	0.9355054043999232	0.05082560479936926	74.0	47.0	0.1	2.0	1.0	50.0	Male
33	24-05-2023T17-43-56	0.5321638203290945	0.7700514723170357	0.0	0.0	0.0	0.4260067167003718	0.4800573267392365	0.5187323139904608	0.265567627241697	0.45017486539380835	0.24205969738369204	0.21791109073220305	97.0	-77.0	0.2	1.0	4.0	50.0	Male
34	24-05-2023T17-43-57	0.9714757814299422	0.915503261968556	0.0	0.0	0.0	0.1109661131034283	0.03249481612343119	0.18999389292152513	0.9635296275954021	0.8991537156002248	0.22152605419877147	0.029308877780583553	87.0	41.0	0.1	4.0	2.0	50.0	Male
35	24-05-2023T17-43-58	0.3792772652013894	0.7955330183282422	0.0	0.0	0.0	0.7760480384406705	0.31037453522598235	0.15554415576409186	0.6553465713998854	0.016834689919022372	0.03564891784335256	0.945079971118033	89.0	33.0	0.2	1.0	3.0	50.0	Male
36	24-05-2023T17-43-59	0.2035669163684296	0.6255270876131522	0.0	0.0	0.0	0.9265694636948855	0.1988049734156183	0.49801312433091605	0.5663096378613417	0.9415227886307594	0.020957167418725553	0.9582060506421016	98.0	-68.0	0.1	3.0	4.0	50.0	Male
37	24-05-2023T17-44-00	0.39213764178642474	0.7762427804378185	0.0	0.0	0.0	0.8985960490688945	0.4163012354599829	0.8031163512633733	0.30255316880229977	0.3590907965109381	0.5455777355990584	0.6176935343813366	79.0	36.0	0.1	2.0	4.0	50.0	Male
38	24-05-2023T17-44-01	0.8893632687589021	0.23011698294895844	0.0	0.0	0.0	0.5858706215654076	0.7437831014367953	0.8772583485741365	0.11844956049694433	0.578012535684473	0.6298925128513393	0.3574480392798185	79.0	17.0	0.2	3.0	4.0	50.0	Male
39	24-05-2023T17-44-02	0.033638215327551846	0.8329781055118523	0.0	0.0	0.0	0.4277790297230706	0.9690276082069644	0.5717929607621801	0.6020314697391053	0.7152375791484723	0.7662146075160082	0.3166996758150872	99.0	52.0	0.2	3.0	3.0	50.0	Male
40	24-05-2023T17-44-03	0.8899142944420391	0.6405741667191039	0.0	0.0	0.0	0.1566447430801331	0.25015097284597054	0.523861976276989	0.888405060119496	0.9968751047117446	0.6621433786480961	0.817465532477359	97.0	42.0	0.1	4.0	4.0	50.0	Male
41	24-05-2023T17-44-04	0.31292380138668807	0.013402097535639923	0.0	0.0	0.0	0.3649951270764915	0.2381835408459687	0.1111504295527862	0.3274286044259771	0.004470932686287954	0.09945680019249725	0.699979093056112	68.0	1.0	0.1	1.0	1.0	50.0	Male
42	24-05-2023T17-44-05	0.874446337047665	0.7084277132947076	0.0	0.0	0.0	0.37549579894091734	0.7248995602852543	0.8736299569446757	0.7931269992233937	0.5332325717440707	0.015825554701380917	0.521499103065757	86.0	-72.0	0.2	1.0	1.0	50.0	Male
