,time,x,y,Explorer,Terminal,Code,Engagement,Excitement,Long term excitement,Stress/Frustration,Relaxation,Interest/Affinity,Focus,Pulse,Bvp,Gsr,Valence,Arousal,Age,Gender
0,24-05-2023T20-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,24-05-2023T20-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Male
2,24-05-2023T20-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
3,24-05-2023T20-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,Male
4,24-05-2023T20-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,Male
5,24-05-2023T20-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
6,24-05-2023T20-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
7,24-05-2023T20-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
8,24-05-2023T20-07-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
9,24-05-2023T20-07-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,Male
10,24-05-2023T20-07-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,Male
11,24-05-2023T20-07-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
12,24-05-2023T20-07-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,Male
13,24-05-2023T20-07-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
14,24-05-2023T20-07-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,Male
15,24-05-2023T20-07-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,Male
16,24-05-2023T20-07-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
17,24-05-2023T20-07-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
18,24-05-2023T20-07-57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,Male
19,24-05-2023T20-07-59,0.65195,-0.15941,0.0,0.0,0.0,0.681518,0.880216,0.0,0.561004,0.696643,0.832989,0.533223,0.0,0.0,0.0,3.0,1.0,25.0,Male
20,24-05-2023T20-08-01,0.65195,-0.15941,0.0,0.0,0.0,0.720365,0.694056,0.0,0.47533,0.529304,0.679708,0.581923,0.0,0.0,0.0,3.0,1.0,25.0,Male
21,24-05-2023T20-08-02,0.65195,-0.15941,0.0,0.0,0.0,0.671642,0.665946,0.0,0.490466,0.34882,0.687891,0.607456,0.0,0.0,0.0,3.0,4.0,25.0,Male
22,24-05-2023T20-08-04,0.65195,-0.15941,0.0,0.0,0.0,0.671642,0.665946,0.0,0.490466,0.34882,0.687891,0.607456,0.0,0.0,0.0,3.0,4.0,25.0,Male
23,24-05-2023T20-08-05,0.65195,-0.15941,0.0,0.0,0.0,0.671642,0.665946,0.0,0.490466,0.34882,0.687891,0.607456,0.0,0.0,0.0,3.0,1.0,25.0,Male
24,24-05-2023T20-08-07,0.65195,-0.15941,0.0,0.0,0.0,0.671642,0.665946,0.0,0.490466,0.34882,0.687891,0.607456,0.0,0.0,0.0,3.0,1.0,25.0,Male
25,24-05-2023T20-08-08,0.65195,-0.15941,0.0,0.0,0.0,0.764203,0.88096,0.0,0.53913,0.685083,0.758513,0.50046,0.0,0.0,0.0,3.0,4.0,25.0,Male
26,24-05-2023T20-08-10,0.65195,-0.15941,0.0,0.0,0.0,0.764203,0.88096,0.0,0.53913,0.685083,0.758513,0.50046,0.0,0.0,0.0,3.0,1.0,25.0,Male
27,24-05-2023T20-08-11,0.65195,-0.15941,0.0,0.0,0.0,0.764203,0.88096,0.0,0.53913,0.685083,0.758513,0.50046,0.0,0.0,0.0,3.0,1.0,25.0,Male
28,24-05-2023T20-08-13,0.65195,-0.15941,0.0,0.0,0.0,0.764203,0.88096,0.0,0.53913,0.685083,0.758513,0.50046,0.0,0.0,0.0,3.0,1.0,25.0,Male
29,24-05-2023T20-08-14,0.65195,-0.15941,0.0,0.0,0.0,0.764203,0.88096,0.0,0.53913,0.685083,0.758513,0.50046,0.0,0.0,0.0,3.0,4.0,25.0,Male
30,24-05-2023T20-08-16,0.65195,-0.15941,0.0,0.0,0.0,0.764203,0.88096,0.0,0.53913,0.685083,0.758513,0.50046,0.0,0.0,0.0,3.0,1.0,25.0,Male
31,24-05-2023T20-08-17,0.65195,-0.15941,0.0,0.0,0.0,0.764203,0.88096,0.0,0.53913,0.685083,0.758513,0.50046,0.0,0.0,0.0,3.0,4.0,25.0,Male
32,24-05-2023T20-08-18,0.61631,-1.45477,0.0,0.0,0.0,0.674258,0.784881,0.0,0.47033,0.613755,0.653223,0.545471,0.0,0.0,0.0,3.0,1.0,25.0,Male
33,24-05-2023T20-08-20,0.52109,-1.09827,0.0,0.0,0.0,0.674258,0.784881,0.0,0.47033,0.613755,0.653223,0.545471,0.0,0.0,0.0,3.0,1.0,25.0,Male
34,24-05-2023T20-08-21,0.66159,-0.8961,0.0,0.0,0.0,0.674258,0.784881,0.0,0.47033,0.613755,0.653223,0.545471,0.0,0.0,0.0,3.0,4.0,25.0,Male
35,24-05-2023T20-08-23,0.79367,-0.68773,0.0,0.0,0.0,0.674258,0.784881,0.0,0.47033,0.613755,0.653223,0.545471,0.0,0.0,0.0,3.0,4.0,25.0,Male
36,24-05-2023T20-08-24,0.75048,-1.27674,0.0,0.0,0.0,0.674258,0.784881,0.0,0.47033,0.613755,0.653223,0.545471,0.0,0.0,0.0,3.0,4.0,25.0,Male
37,24-05-2023T20-08-26,0.5756,-1.41627,0.0,0.0,0.0,0.674258,0.784881,0.0,0.47033,0.613755,0.653223,0.545471,0.0,0.0,0.0,3.0,1.0,25.0,Male
38,24-05-2023T20-08-27,0.59924,-1.42907,0.0,0.0,0.0,0.674258,0.784881,0.0,0.47033,0.613755,0.653223,0.545471,0.0,0.0,0.0,3.0,4.0,25.0,Male
39,24-05-2023T20-08-29,0.63396,-1.30378,0.0,0.0,0.0,0.642716,0.924584,0.0,0.516681,0.577207,0.595356,0.605758,0.0,0.0,0.0,3.0,1.0,25.0,Male
40,24-05-2023T20-08-31,0.34254,-2.38474,0.0,0.0,0.0,0.642716,0.924584,0.0,0.516681,0.577207,0.595356,0.605758,0.0,0.0,0.0,3.0,1.0,25.0,Male
41,24-05-2023T20-08-32,0.56176,-2.106,0.0,0.0,0.0,0.642716,0.924584,0.0,0.516681,0.577207,0.595356,0.605758,0.0,0.0,0.0,3.0,4.0,25.0,Male
42,24-05-2023T20-08-34,0.56194,-2.66063,0.0,0.0,0.0,0.642716,0.924584,0.0,0.516681,0.577207,0.595356,0.605758,0.0,0.0,0.0,3.0,4.0,25.0,Male
43,24-05-2023T20-08-35,0.56194,-2.66063,0.0,0.0,0.0,0.642716,0.924584,0.0,0.516681,0.577207,0.595356,0.605758,0.0,0.0,0.0,3.0,1.0,25.0,Male
44,24-05-2023T20-08-36,0.56194,-2.66063,0.0,0.0,0.0,0.642716,0.924584,0.0,0.516681,0.577207,0.595356,0.605758,0.0,0.0,0.0,3.0,1.0,25.0,Male
45,24-05-2023T20-08-38,1.14103,-0.84978,0.0,0.0,0.0,0.629703,0.658665,0.0,0.409268,0.359338,0.495606,0.686299,0.0,0.0,0.0,3.0,4.0,25.0,Male
46,24-05-2023T20-08-40,1.14103,-0.84978,0.0,0.0,0.0,0.629703,0.658665,0.0,0.409268,0.359338,0.495606,0.686299,0.0,0.0,0.0,3.0,1.0,25.0,Male
47,24-05-2023T20-08-41,1.14103,-0.84978,0.0,0.0,0.0,0.629703,0.658665,0.0,0.409268,0.359338,0.495606,0.686299,0.0,0.0,0.0,3.0,1.0,25.0,Male
48,24-05-2023T20-08-43,1.14103,-0.84978,0.0,0.0,0.0,0.629703,0.658665,0.0,0.409268,0.359338,0.495606,0.686299,0.0,0.0,0.0,3.0,4.0,25.0,Male
49,24-05-2023T20-08-44,0.57935,-1.54763,0.0,0.0,0.0,0.629703,0.658665,0.0,0.409268,0.359338,0.495606,0.686299,0.0,0.0,0.0,3.0,4.0,25.0,Male
50,24-05-2023T20-08-46,0.62215,-1.34458,0.0,0.0,0.0,0.629703,0.658665,0.0,0.409268,0.359338,0.495606,0.686299,0.0,0.0,0.0,3.0,4.0,25.0,Male
51,24-05-2023T20-08-47,0.59863,-1.34675,0.0,0.0,0.0,0.629703,0.658665,0.0,0.409268,0.359338,0.495606,0.686299,0.0,0.0,0.0,3.0,1.0,25.0,Male
52,24-05-2023T20-08-49,0.56718,-1.35138,0.0,0.0,0.0,0.619236,0.826155,0.0,0.517972,0.44246,0.742777,0.677743,0.0,0.0,0.0,3.0,1.0,25.0,Male
53,24-05-2023T20-08-50,0.61947,-1.00261,0.0,0.0,0.0,0.619236,0.826155,0.0,0.517972,0.44246,0.742777,0.677743,0.0,0.0,0.0,3.0,1.0,25.0,Male
54,24-05-2023T20-08-52,0.58978,-1.25355,0.0,0.0,0.0,0.619236,0.826155,0.0,0.517972,0.44246,0.742777,0.677743,0.0,0.0,0.0,3.0,4.0,25.0,Male
55,24-05-2023T20-08-54,0.56969,-1.3956,0.0,0.0,0.0,0.619236,0.826155,0.0,0.517972,0.44246,0.742777,0.677743,0.0,0.0,0.0,3.0,1.0,25.0,Male
56,24-05-2023T20-08-55,0.59157,-1.32798,0.0,0.0,0.0,0.619236,0.826155,0.0,0.517972,0.44246,0.742777,0.677743,0.0,0.0,0.0,3.0,1.0,25.0,Male
57,24-05-2023T20-08-57,0.63611,-1.28458,0.0,0.0,0.0,0.619236,0.826155,0.0,0.517972,0.44246,0.742777,0.677743,0.0,0.0,0.0,3.0,4.0,25.0,Male
58,24-05-2023T20-08-58,0.59147,-1.3165,0.0,0.0,0.0,0.861092,0.999432,0.0,0.954276,0.697059,0.996604,0.735241,0.0,0.0,0.0,3.0,4.0,25.0,Male
59,24-05-2023T20-09-00,0.56834,-0.49397,0.0,0.0,0.0,0.861092,0.999432,0.0,0.954276,0.697059,0.996604,0.735241,0.0,0.0,0.0,3.0,4.0,25.0,Male
60,24-05-2023T20-09-01,0.46827,-1.52352,0.0,0.0,0.0,0.861092,0.999432,0.0,0.954276,0.697059,0.996604,0.735241,0.0,0.0,0.0,3.0,1.0,25.0,Male
61,24-05-2023T20-09-03,1.04556,-0.30071,0.0,0.0,0.0,0.861092,0.999432,0.0,0.954276,0.697059,0.996604,0.735241,0.0,0.0,0.0,3.0,1.0,25.0,Male
62,24-05-2023T20-09-04,1.04556,-0.30071,0.0,0.0,0.0,0.861092,0.999432,0.0,0.954276,0.697059,0.996604,0.735241,0.0,0.0,0.0,3.0,1.0,25.0,Male
63,24-05-2023T20-09-06,1.04556,-0.30071,0.0,0.0,0.0,0.861092,0.999432,0.0,0.954276,0.697059,0.996604,0.735241,0.0,0.0,0.0,3.0,4.0,25.0,Male
64,24-05-2023T20-09-07,1.03629,-0.28518,0.0,0.0,0.0,0.861092,0.999432,0.0,0.954276,0.697059,0.996604,0.735241,0.0,0.0,0.0,3.0,1.0,25.0,Male
65,24-05-2023T20-09-09,1.03629,-0.28518,0.0,0.0,0.0,0.858546,0.967352,0.0,0.791389,0.697059,0.956481,0.701134,0.0,0.0,0.0,3.0,4.0,25.0,Male
66,24-05-2023T20-09-10,1.03629,-0.28518,0.0,0.0,0.0,0.858546,0.967352,0.0,0.791389,0.697059,0.956481,0.701134,0.0,0.0,0.0,3.0,1.0,25.0,Male
67,24-05-2023T20-09-11,1.03629,-0.28518,0.0,0.0,0.0,0.858546,0.967352,0.0,0.791389,0.697059,0.956481,0.701134,0.0,0.0,0.0,3.0,1.0,25.0,Male
68,24-05-2023T20-09-13,1.03629,-0.28518,0.0,0.0,0.0,0.858546,0.967352,0.0,0.791389,0.697059,0.956481,0.701134,0.0,0.0,0.0,3.0,4.0,25.0,Male
69,24-05-2023T20-09-14,1.03629,-0.28518,0.0,0.0,0.0,0.858546,0.967352,0.0,0.791389,0.697059,0.956481,0.701134,0.0,0.0,0.0,3.0,1.0,25.0,Male
70,24-05-2023T20-09-16,1.03629,-0.28518,0.0,0.0,0.0,0.858546,0.967352,0.0,0.791389,0.697059,0.956481,0.701134,0.0,0.0,0.0,3.0,1.0,25.0,Male
