	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender
0	11-05-2023T12-26-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
1	11-05-2023T12-26-25	0.7427779332767489	0.04778570724260711	0.0	0.0	0.0	0.5263114228605602	0.6339067908420055	0.9992522050989014	0.1348988659277215	0.6862535020157483	0.13410907037209452	0.32652689825345216	69.0	-75.0	0.1	0.0	0.0	50.0	Male
2	11-05-2023T12-26-26	0.08796386659504773	0.45390031326149616	0.0	0.0	0.0	0.34521710425309127	0.2221290825478932	0.8115828428764031	0.75241146733477	0.18240361374355007	0.7832874830780108	0.14347467672835168	82.0	-18.0	0.2	3.0	1.0	50.0	Male
3	11-05-2023T12-26-27	0.9842229876841162	0.17467819112987515	0.0	0.0	0.0	0.3796543110344893	0.19776714875114365	0.20758163661745277	0.7936292616991613	0.3903072707718468	0.2692203713893714	0.3036064997193624	62.0	-89.0	0.2	3.0	1.0	50.0	Male
4	11-05-2023T12-26-28	0.20578775085262646	0.8572803119665591	0.0	0.0	0.0	0.2896799012579172	0.9954761130226222	0.18950159380948994	0.7370304508363518	0.9136619577335473	0.9288224872014865	0.8681813777335244	73.0	-46.0	0.1	3.0	4.0	50.0	Male
5	11-05-2023T12-26-29	0.5802646495935361	0.23076376292798295	0.0	0.0	0.0	0.8220243478154461	0.10772911305963662	0.5044087389899325	0.4771822132811513	0.4392702818852048	0.7263545356121421	0.2251000880278894	82.0	-49.0	0.1	3.0	1.0	50.0	Male
6	11-05-2023T12-26-30	0.2860857892812848	0.5361807044139182	0.0	0.0	0.0	0.8469588280670546	0.6158669422921182	0.48677160850347534	0.9656207838979758	0.8016584370038471	0.6154213537589308	0.05292439634091051	72.0	-85.0	0.2	3.0	1.0	50.0	Male
7	11-05-2023T12-26-31	0.16411579911943386	0.6820402967787356	0.0	0.0	0.0	0.5861022011225991	0.20412698031847543	0.6468029129391842	0.12033101047638772	0.35519714180491135	0.9034222510642462	0.8397329890349433	88.0	-44.0	0.1	3.0	1.0	50.0	Male
8	11-05-2023T12-26-32	0.7870623638891855	0.8580084366853832	0.0	0.0	0.0	0.6407856021197712	0.015729700541781133	0.41985682412792635	0.4497684898034403	0.3037757291017079	0.3441674925374183	0.25580665484515475	71.0	50.0	0.2	3.0	1.0	50.0	Male
9	11-05-2023T12-26-33	0.8559405287341421	0.8854914276313562	0.0	0.0	0.0	0.11962861524277169	0.5047707917773981	0.6919826614276514	0.670801271591156	0.35540553437240563	0.5394245391745305	0.31268071437934275	75.0	-56.0	0.2	3.0	4.0	50.0	Male
10	11-05-2023T12-26-34	0.6376511435032971	0.19247769504568113	0.0	0.0	0.0	0.9338103491056955	0.3490152701220198	0.24615114607065003	0.6199681544314465	0.7110905356725654	0.5341056481622659	0.25033249111870226	93.0	-78.0	0.2	3.0	1.0	50.0	Male
11	11-05-2023T12-26-35	0.7263056149459948	0.7083596440172584	0.0	0.0	0.0	0.8069598558924588	0.49664198655018177	0.7342892828262255	0.7442356577539857	0.8537073837109118	0.9808998642793367	0.2892857589942581	95.0	-80.0	0.2	3.0	4.0	50.0	Male
12	11-05-2023T12-26-36	0.044712938774802535	0.515353287132386	0.0	0.0	0.0	0.1186259788502847	0.3534339627109194	0.5378999609666855	0.1631833859467997	0.7269735443646684	0.0379956973018748	0.1188780984006701	94.0	-61.0	0.2	3.0	4.0	50.0	Male
13	11-05-2023T12-26-37	0.7311116256877204	0.4256239835421456	0.0	0.0	0.0	0.3282948124375523	0.06132389611609124	0.9114375862855187	0.981333535810681	0.6414212934299224	0.9197318653152684	0.3959859854956479	71.0	-75.0	0.1	3.0	4.0	50.0	Male
14	11-05-2023T12-26-38	0.6504158195872521	0.04069296598779015	0.0	0.0	0.0	0.47791606804151354	0.4817257063378765	0.971426658763077	0.2542152709718408	0.6148388050682679	0.32379615368083037	0.8270612628225745	85.0	-29.0	0.2	3.0	1.0	50.0	Male
15	11-05-2023T12-26-40	0.24880998119829623	0.9461443154892295	0.0	0.0	0.0	0.18431045695145432	0.7849702243516558	0.627288980832049	0.979456185507851	0.7362105551752576	0.5157748977572715	0.8033740950885648	85.0	54.0	0.1	3.0	1.0	50.0	Male
16	11-05-2023T12-26-41	0.801534515711026	0.5858052866192119	0.0	0.0	0.0	0.1511089125001387	0.022176503298618422	0.18091494903627248	0.1410142404881326	0.543631071322685	0.30662783585763786	0.5548392700752048	84.0	52.0	0.1	3.0	1.0	50.0	Male
17	11-05-2023T12-26-42	0.6292271316551125	0.2784837489849239	0.0	0.0	0.0	0.31774057702900094	0.8492765827911528	0.026063197595748044	0.2768397886537102	0.8938504937153319	0.2656890512600103	0.9555274524677846	86.0	-71.0	0.2	3.0	1.0	50.0	Male
18	11-05-2023T12-26-43	0.897429613278942	0.0046708994702439055	0.0	0.0	0.0	0.9492662073818707	0.12179906327094725	0.06230522143036188	0.9345067475958256	0.18104175983900006	0.07461217456585822	0.15112816035170218	78.0	-9.0	0.1	3.0	1.0	50.0	Male
19	11-05-2023T12-26-44	0.9568749874718994	0.02294481807184745	0.0	0.0	0.0	0.13252515655652952	0.7655610557313375	0.5170284389987332	0.7370452053829236	0.4184632595341353	0.9406922759870522	0.17518829304969452	81.0	-74.0	0.2	3.0	1.0	50.0	Male
20	11-05-2023T12-26-45	0.0633438590201637	0.5807232354735415	0.0	0.0	0.0	0.7185118394117826	0.31250727047484095	0.8475709730170018	0.07733580777995608	0.4157479849881708	0.8461515284730287	0.2858928064355917	73.0	-40.0	0.1	3.0	1.0	50.0	Male
21	11-05-2023T12-26-46	0.986338790475831	0.7833580020989305	0.0	0.0	0.0	0.24483577603579065	0.5437626013258803	0.03087594327769938	0.5328705786709906	0.8213690461499614	0.44902202068221875	0.8881588137353256	85.0	50.0	0.1	3.0	4.0	50.0	Male
