	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender
0	24-05-2023T17-52-58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
1	24-05-2023T17-52-59	0.6068122465812218	0.15331776190703694	0.0	0.0	0.0	0.5774991218890771	0.01943202707592806	0.6709406129928361	0.7725187207684725	0.1745888276776938	0.13682076623460115	0.5606809566064456	84.0	-33.0	0.2	3.0	3.0	50.0	Male
2	24-05-2023T17-53-00	0.704139322874577	0.2747822294118051	0.0	0.0	0.0	0.38928716255950613	0.05632656542101189	0.48221362843095994	0.5767752754538061	0.16679454233745805	0.8082400627074235	0.28051967787062937	96.0	43.0	0.2	1.0	1.0	50.0	Male
3	24-05-2023T17-53-01	0.9214265687495973	0.45470657640834333	0.0	0.0	0.0	0.8334304168508622	0.2838620283676855	0.002056449155434681	0.7908275760473943	0.9492759899704742	0.4189474621333863	0.2558267655063441	84.0	-23.0	0.1	2.0	2.0	50.0	Male
4	24-05-2023T17-53-02	0.14704674221963732	0.6321721895201502	0.0	0.0	0.0	0.5340055950959621	0.23914027023301676	0.936878763103148	0.5290992814940729	0.8538897814247122	0.5446100656694559	0.22652282730437323	82.0	79.0	0.1	3.0	4.0	50.0	Male
5	24-05-2023T17-53-03	0.9088507762063377	0.010584198838641257	0.0	0.0	0.0	0.01026765763130244	0.14637799122485684	0.5771638398838334	0.4935869079015951	0.6945917676268449	0.7407429027983061	0.038732329298994506	81.0	9.0	0.2	3.0	4.0	50.0	Male
6	24-05-2023T17-53-04	0.5244220296999198	0.7603625442795682	0.0	0.0	0.0	0.5721985445554184	0.7211357355852921	0.8074126519286218	0.2302903836295329	0.2250880481545181	0.8111278287711056	0.5554443960997404	75.0	-35.0	0.1	3.0	3.0	50.0	Male
7	24-05-2023T17-53-05	0.857492558621437	0.41647427732313513	0.0	0.0	0.0	0.16804694975720258	0.1638891938625412	0.9675832479105929	0.15311553782706477	0.17044111840900555	0.7747317495841989	0.844304196971117	87.0	-1.0	0.1	2.0	1.0	50.0	Male
8	24-05-2023T17-53-06	0.8899174430222097	0.310666391308706	0.0	0.0	0.0	0.10063923249524442	0.15066261274581594	0.3768363647079148	0.5542728071587104	0.5724154841775215	0.7727827434308961	0.7183734550066816	85.0	-78.0	0.1	2.0	3.0	50.0	Male
9	24-05-2023T17-53-07	0.9797184172656855	0.22428807352016567	0.0	0.0	0.0	0.8543643059326759	0.8895573769708136	0.04887347477373094	0.16178451886609346	0.8600034068992026	0.8919220574164831	0.3009931698366394	96.0	-24.0	0.2	3.0	1.0	50.0	Male
10	24-05-2023T17-53-08	0.01792025854644752	0.27684056128819	0.0	0.0	0.0	0.48400315905822133	0.7164168471359423	0.22540624197075	0.27197688353635596	0.49670989287891376	0.005084116085824486	0.11357409562866572	96.0	46.0	0.1	2.0	4.0	50.0	Male
11	24-05-2023T17-53-10	0.8970691784815479	0.5189214331471615	0.0	0.0	0.0	0.4858219512566657	0.5447607316435907	0.19063906539238484	0.273683750893418	0.44331027010852797	0.9544495518703333	0.07236267276764508	81.0	-95.0	0.2	3.0	2.0	50.0	Male
12	24-05-2023T17-53-11	0.5490137761182775	0.23972220105275976	0.0	0.0	0.0	0.8844766636188442	0.4345547126382151	0.07335903371684216	0.25033296069066013	0.8716400526580487	0.7095607058560923	0.10054214834403996	94.0	-85.0	0.1	3.0	4.0	50.0	Male
13	24-05-2023T17-53-12	0.28026792638427633	0.13463631306462498	0.0	0.0	0.0	0.02335948729535775	0.19798855070924704	0.38809488927160174	0.5068881996593331	0.7237436765897225	0.9044683314642026	0.9890445035342669	92.0	-89.0	0.1	3.0	3.0	50.0	Male
14	24-05-2023T17-53-13	0.6596897309671798	0.0021008265297667306	0.0	0.0	0.0	0.6778156974312604	0.48690393279925226	0.5259949174987628	0.5110935994118638	0.4985435631198778	0.917841312366036	0.5235577636400848	65.0	21.0	0.2	3.0	1.0	50.0	Male
15	24-05-2023T17-53-14	0.8517993429691758	0.4476856940084528	0.0	0.0	0.0	0.8405713405658235	0.14689817972778307	0.7943855705199079	0.9216034211729004	0.6100018773202108	0.06016476739638743	0.06882769463670246	61.0	-66.0	0.2	4.0	2.0	50.0	Male
16	24-05-2023T17-53-15	0.19352956712542224	0.08775617798723578	0.0	0.0	0.0	0.9289295166013762	0.34099764881972394	0.6538263856026336	0.1185152894212369	0.8453683990394729	0.0743469035476465	0.41735270372454925	72.0	58.0	0.2	1.0	2.0	50.0	Male
17	24-05-2023T17-53-16	0.15814548958800945	0.7727368970174889	0.0	0.0	0.0	0.2406381628114478	0.9593576788374221	0.9430720658707495	0.5741704387220835	0.961278339493567	0.783204731155324	0.08564649370865807	71.0	5.0	0.1	4.0	3.0	50.0	Male
18	24-05-2023T17-53-17	0.8356429103911243	0.5828799554209811	0.0	0.0	0.0	0.047580280688186094	0.27566520166229647	0.8886183893497926	0.9427046457481509	0.7594401172783871	0.18495421833794146	0.34047243973341423	67.0	21.0	0.1	2.0	1.0	50.0	Male
19	24-05-2023T17-53-18	0.6529446232685641	0.13639574495156548	0.0	0.0	0.0	0.4271905082626116	0.5442052208636445	0.8724928383602035	0.7084278200215475	0.916424986046474	0.23793291702316155	0.8319971929760415	78.0	21.0	0.2	2.0	1.0	50.0	Male
20	24-05-2023T17-53-19	0.8908074134117165	0.3282065762182157	0.0	0.0	0.0	0.937417935278759	0.7013979581021668	0.4202403483242826	0.8980645710981051	0.9335290382899425	0.7797478979983226	0.19215540738258574	95.0	75.0	0.2	2.0	4.0	50.0	Male
21	24-05-2023T17-53-20	0.8527452670254099	0.8809369608160996	0.0	0.0	0.0	0.27243985493310885	0.42647429096179856	0.5981054413937303	0.05645806228128958	0.09515424730317101	0.08518115212218358	0.10224281703435889	80.0	-38.0	0.2	2.0	4.0	50.0	Male
22	24-05-2023T17-53-21	0.20988251928508728	0.004751289171370021	0.0	0.0	0.0	0.1001233021005471	0.9721457795137757	0.12406788784042067	0.08666433892643566	0.06934491839664747	0.4389064839353468	0.3815174454369923	88.0	-71.0	0.2	1.0	1.0	50.0	Male
23	24-05-2023T17-53-23	0.8027549795607442	0.8601711159471473	0.0	0.0	0.0	0.38593627405401565	0.050814469190848977	0.22847890625542078	0.9167780518286297	0.5853010897727019	0.8741503225103824	0.9697738651341786	66.0	4.0	0.1	3.0	1.0	50.0	Male
24	24-05-2023T17-53-24	0.7003183474615855	0.19798170947101923	0.0	0.0	0.0	0.08746106582907531	0.8495139067598261	0.8131442969120299	0.5235713102695123	0.9565682786518955	0.5037107530957879	0.4893970031734277	73.0	74.0	0.2	2.0	1.0	50.0	Male
25	24-05-2023T17-53-25	0.9624114404433849	0.11673913734350083	0.0	0.0	0.0	0.7805866461355445	0.030190815536963456	0.046920543353087485	0.9722409062774089	0.6070053898066314	0.9815426149474997	0.6077662184161484	61.0	54.0	0.2	4.0	2.0	50.0	Male
26	24-05-2023T17-53-26	0.1784289422997113	0.2956729567293531	0.0	0.0	0.0	0.9664689681232975	0.2198545176810096	0.4571715226303703	0.8984665825230633	0.5233225088991671	0.11307859451011415	0.2523924747829357	85.0	-17.0	0.2	1.0	4.0	50.0	Male
27	24-05-2023T17-53-27	0.7358827422326625	0.041701820961302816	0.0	0.0	0.0	0.5004183461868146	0.28072447418175694	0.9876029766245729	0.9688272528140671	0.16897508932914762	0.684854047718832	0.44624281942890176	73.0	20.0	0.2	4.0	3.0	50.0	Male
28	24-05-2023T17-53-28	0.14108651448465503	0.8467563337885423	0.0	0.0	0.0	0.09038383283282758	0.5770031655517517	0.21722719618965913	0.9282373148378554	0.2596864406196564	0.11972334304154175	0.45310642577820426	74.0	77.0	0.2	4.0	2.0	50.0	Male
29	24-05-2023T17-53-29	0.816262217404915	0.8256444560447063	0.0	0.0	0.0	0.5877439994444386	0.6031219390046726	0.1748424613333498	0.32256477788240867	0.8326035038167037	0.3093149669850208	0.7195910950836969	80.0	-18.0	0.2	4.0	1.0	50.0	Male
30	24-05-2023T17-53-30	0.4876897890827653	0.8831434047539467	0.0	0.0	0.0	0.17034892933224366	0.8908501743924898	0.7485754251191621	0.8744281070055009	0.19474464386343904	0.59334641131524	0.2748981216110351	83.0	35.0	0.1	4.0	1.0	50.0	Male
31	24-05-2023T17-53-31	0.9335628798687173	0.24548435358060605	0.0	0.0	0.0	0.11301804191459996	0.5700800436350205	0.5404867650698244	0.41496795035112133	0.08658694085890961	0.7635926273168958	0.5551034436561127	65.0	-88.0	0.2	3.0	4.0	50.0	Male
32	24-05-2023T17-53-32	0.04424399463876216	0.2683294212888233	0.0	0.0	0.0	0.02819787357017789	0.13695354810439553	0.17770213111986166	0.1093775709992234	0.7811630679756815	0.6520646950964507	0.2504412987022592	74.0	58.0	0.2	3.0	3.0	50.0	Male
33	24-05-2023T17-53-33	0.7990025178546868	0.14481989026633546	0.0	0.0	0.0	0.11199540042793188	0.47492978282180665	0.9213545338144385	0.9811953817967215	0.3280843025099114	0.29038393769772897	0.04791943852398761	97.0	-55.0	0.2	2.0	3.0	50.0	Male
34	24-05-2023T17-53-34	0.9802152742953427	0.5213075112425736	0.0	0.0	0.0	0.5074009846802164	0.5005353836770563	0.7537345061848039	0.5594057009461323	0.8925003611586011	0.16577590111619656	0.10236036574119955	78.0	88.0	0.1	4.0	2.0	50.0	Male
35	24-05-2023T17-53-35	0.7062726940535801	0.9104474691709684	0.0	0.0	0.0	0.4941733477850597	0.7871746295522305	0.1707680961825354	0.2932994188705146	0.367675109995236	0.8271224350768784	0.3411441837006557	99.0	10.0	0.1	1.0	4.0	50.0	Male
36	24-05-2023T17-53-37	0.08086909257985453	0.9126783951202072	0.0	0.0	0.0	0.9460390527343234	0.520189769746532	0.9535763248674677	0.5381043976330276	0.0008918478166741739	0.33648026786195595	0.054199040574760105	94.0	-34.0	0.2	1.0	4.0	50.0	Male
37	24-05-2023T17-53-38	0.5234662695291251	0.8596673916476011	0.0	0.0	0.0	0.10276657387249344	0.7312917732602591	0.0328998691469089	0.26394289026685913	0.9740713945424666	0.06884946699409311	0.41437148247620104	86.0	81.0	0.1	4.0	2.0	50.0	Male
38	24-05-2023T17-53-39	0.2866956742568495	0.24196832151269132	0.0	0.0	0.0	0.42708199130357616	0.9499203265101314	0.4486280178686244	0.9688640640710457	0.16489784173795263	0.16394887900491661	0.7653341005717745	84.0	17.0	0.1	1.0	1.0	50.0	Male
39	24-05-2023T17-53-40	0.662786329111421	0.34009100983719964	0.0	0.0	0.0	0.7576949638735997	0.3982312204127224	0.5860408411157733	0.42397911803721855	0.9264192151356097	0.6168310058690122	0.6468120301853102	79.0	-2.0	0.1	3.0	3.0	50.0	Male
40	24-05-2023T17-53-41	0.11622888962129929	0.443154836571643	0.0	0.0	0.0	0.8165096303199731	0.35932700162172637	0.49645741817208655	0.6339182025239055	0.2671711437153782	0.6517350248374091	0.3644296702941562	91.0	-93.0	0.2	2.0	4.0	50.0	Male
41	24-05-2023T17-53-42	0.7724331972400258	0.46961279703153513	0.0	0.0	0.0	0.41491351224564976	0.13346924900991486	0.7383429563145968	0.7545201294251922	0.7866956477280116	0.3566888206795643	0.01533502801625275	76.0	89.0	0.2	3.0	3.0	50.0	Male
42	24-05-2023T17-53-43	0.48206663199007604	0.5407010684382596	0.0	0.0	0.0	0.03306556505207214	0.03153865413994894	0.27242572995258374	0.969657802484117	0.9920816806509826	0.7872100135605851	0.4468533176773498	60.0	64.0	0.2	2.0	1.0	50.0	Male
43	24-05-2023T17-53-44	0.9112545480682703	0.1313396835419628	0.0	0.0	0.0	0.1356166256440693	0.02426386440307582	0.7807021183750598	0.015859876622352775	0.732501001471172	0.21877841489030703	0.15165067856499193	95.0	-93.0	0.2	3.0	3.0	50.0	Male
44	24-05-2023T17-53-45	0.4295669004190057	0.5354773229785961	0.0	0.0	0.0	0.4705840649336893	0.8368414983329535	0.9360578578539355	0.43212033319465537	0.9353800449300846	0.08092055102556617	0.6631376118593617	67.0	-87.0	0.1	2.0	2.0	50.0	Male
45	24-05-2023T17-53-46	0.23252028746560793	0.9232586936329555	0.0	0.0	0.0	0.773914344370938	0.09762333650843247	0.028167966200007943	0.47958981249994415	0.07999862978265782	0.1218973636724352	0.6298981518737468	99.0	73.0	0.2	2.0	1.0	50.0	Male
46	24-05-2023T17-53-47	0.46821786610150007	0.476965882867309	0.0	0.0	0.0	0.149287869561044	0.519055387126331	0.9186836272938522	0.6298105680547409	0.07027072280497293	0.8095090100107382	0.5551931844952226	86.0	-96.0	0.2	3.0	3.0	50.0	Male
47	24-05-2023T17-53-49	0.21147660267967416	0.15973196426630143	0.0	0.0	0.0	0.9863070592407025	0.0696537094762365	0.9522449942698449	0.9695036044486329	0.3060480669468999	0.26515981483962137	0.8053657961104383	88.0	22.0	0.1	3.0	3.0	50.0	Male
48	24-05-2023T17-53-50	0.40510738754875675	0.8295346176494532	0.0	0.0	0.0	0.42149134043890035	0.6178550693790028	0.08151578371443491	0.034929204971420824	0.029192975508622432	0.9420671362746382	0.1912618352838018	60.0	-65.0	0.2	3.0	4.0	50.0	Male
49	24-05-2023T17-53-51	0.5189126352410617	0.7606847855376341	0.0	0.0	0.0	0.07705688256130927	0.47945951660482566	0.8753823820767684	0.6848142853291244	0.3337529806730818	0.17593066824699766	0.35392900706506136	85.0	0.0	0.1	4.0	4.0	50.0	Male
50	24-05-2023T17-53-52	0.5073209708764389	0.4027721616554447	0.0	0.0	0.0	0.5517449521690699	0.13753022960306982	0.3329215667805052	0.6184152951419941	0.21985177773124553	0.5677403362058774	0.4550368711957752	74.0	-21.0	0.1	4.0	3.0	50.0	Male
51	24-05-2023T17-53-53	0.6508610830166096	0.6434747005076066	0.0	0.0	0.0	0.2992593485865781	0.7604224775583222	0.030928017570568178	0.6611290207595958	0.9886157380444545	0.7848029528241727	0.8513575725611864	86.0	9.0	0.1	2.0	1.0	50.0	Male
52	24-05-2023T17-53-54	0.15908099166353618	0.9761472197806906	0.0	0.0	0.0	0.8318355241286367	0.4281326891622722	0.5223153409315437	0.21451492997139177	0.589506876434646	0.4001094315142436	0.31065373057216306	67.0	-76.0	0.1	1.0	3.0	50.0	Male
53	24-05-2023T17-53-55	0.8438573940407068	0.919271020440188	0.0	0.0	0.0	0.37493565537910134	0.2566834580988394	0.2274570728129165	0.24546859205810256	0.9334175373097794	0.46934503234360714	0.6064245968980476	99.0	-25.0	0.2	1.0	4.0	50.0	Male
54	24-05-2023T17-53-56	0.5962774105114999	0.13076106846940017	0.0	0.0	0.0	0.009836180607945777	0.7207192244400439	0.9722632145418433	0.1303919075144473	0.04439675882364502	0.2715553774707633	0.9527550900231961	83.0	-4.0	0.1	1.0	3.0	50.0	Male
55	24-05-2023T17-53-57	0.43627808611214514	0.6130174327998202	0.0	0.0	0.0	0.9602891370952991	0.70117520846608	0.0012020236142946672	0.8578283741754431	0.45576160671328825	0.8858572151981097	0.6060469752433114	91.0	66.0	0.2	3.0	3.0	50.0	Male
56	24-05-2023T17-53-58	0.9175055563853105	0.8663738201051641	0.0	0.0	0.0	0.2417726849286742	0.2058415258988482	0.49906751197399324	0.8653433329175988	0.07878734106393115	0.6332855269027947	0.3511955280633845	94.0	93.0	0.1	3.0	2.0	50.0	Male
57	24-05-2023T17-54-00	0.785787392835196	0.2695425674733519	0.0	0.0	0.0	0.2783560613840065	0.8210193312434114	0.15024217766604875	0.40813646744876264	0.4916623608503389	0.28030317954119244	0.02175352623619753	76.0	-82.0	0.2	4.0	3.0	50.0	Male
58	24-05-2023T17-54-01	0.595669166367173	0.2538455825490189	0.0	0.0	0.0	0.01839865077830416	0.6796231403845752	0.3790750209350674	0.4673862007204338	0.9093595087205943	0.4970078046236054	0.4149133523417293	96.0	62.0	0.2	1.0	4.0	50.0	Male
59	24-05-2023T17-54-02	0.588499201841159	0.3889551552617734	0.0	0.0	0.0	0.3075555896078713	0.2764417175234909	0.32615134838483106	0.5420472779004041	0.5234459825838995	0.17549162220757208	0.21087508958822287	77.0	66.0	0.2	3.0	1.0	50.0	Male
60	24-05-2023T17-54-03	0.3056926954924727	0.050333099944141146	0.0	0.0	0.0	0.5530040885999383	0.015147993723560238	0.7804283900363721	0.8690119322608542	0.079093333828551	0.47941127211730106	0.08450349205472407	63.0	11.0	0.1	2.0	2.0	50.0	Male
61	24-05-2023T17-54-04	0.9670013733901283	0.37946228935205184	0.0	0.0	0.0	0.7317702818932583	0.8429288592400561	0.04197686475068063	0.7758519751790666	0.875062615903521	0.9657324921690206	0.5315859993994653	77.0	-40.0	0.1	1.0	4.0	50.0	Male
