,time,x,y,Explorer,Terminal,Code,Engagement,Excitement,Long term excitement,Stress/Frustration,Relaxation,Interest/Affinity,Focus,Pulse,Bvp,Gsr,Valence,Arousal,Age,Gender
0,24-05-2023T17-02-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,24-05-2023T17-02-31,0.6980491062694612,0.2535327955027369,0.0,0.0,0.0,0.15904616421495898,0.4908728192278049,0.31970615906835775,0.9975480053343742,0.708304069468541,0.2637633446314973,0.2760615787838724,68.0,-75.0,0.2,2.0,4.0,50.0,Male
2,24-05-2023T17-02-33,0.9702073046673695,0.908236197206061,0.0,0.0,0.0,0.15871018613411203,0.879465176688198,0.9062425995746725,0.04091464071812678,0.6660376998436576,0.9894441539896923,0.5279931321182106,89.0,-14.0,0.1,2.0,3.0,50.0,Male
3,24-05-2023T17-02-34,0.7125124327412607,0.42885187062301067,0.0,0.0,0.0,0.8728871126104883,0.7683390518587452,0.23376430573286644,0.6010361284468011,0.6182841408709754,0.8015130936605973,0.4904437171915521,94.0,41.0,0.1,1.0,1.0,50.0,Male
4,24-05-2023T17-02-35,0.9593982518823733,0.04440366066113466,0.0,0.0,0.0,0.5183467685032875,0.4257757340891961,0.7980517086526714,0.7133792672208137,0.434056556667765,0.11370592952702618,0.5810250504416384,62.0,-16.0,0.1,3.0,2.0,50.0,Male
5,24-05-2023T17-02-36,0.3049160097850866,0.6534795947857227,0.0,0.0,0.0,0.43457532681834365,0.7399448512437661,0.8683114000249305,0.39028581954745567,0.028007228014034435,0.22731311615979222,0.8294569401862368,99.0,-2.0,0.2,1.0,2.0,50.0,Male
6,24-05-2023T17-02-37,0.08478706005941361,0.7592551733035815,0.0,0.0,0.0,0.53716646462393,0.015548946025958243,0.7377286433212618,0.6072133347846256,0.7793167844102077,0.47986823523549005,0.8000210353477109,68.0,-13.0,0.1,1.0,2.0,50.0,Male
7,24-05-2023T17-02-38,0.17969568888143217,0.9647798666524817,0.0,0.0,0.0,0.713802258093167,0.5025371294226564,0.7264837257771483,0.7777986281453854,0.7737492536899861,0.49990470395648423,0.43417569596993943,76.0,-4.0,0.1,2.0,2.0,50.0,Male
8,24-05-2023T17-02-39,0.21631440123369539,0.15021205688325,0.0,0.0,0.0,0.3849037810023761,0.612847868645702,0.3372111850520382,0.822612119642389,0.0410512966344021,0.9862592919126434,0.6347621113156953,90.0,18.0,0.2,3.0,1.0,50.0,Male
9,24-05-2023T17-02-41,0.2948824997683328,0.9947166871766444,0.0,0.0,0.0,0.03554869614697409,0.8112233294453436,0.17080950345505796,0.6291619591276753,0.10243383961285424,0.9872393464393793,0.33145322359190654,88.0,77.0,0.2,2.0,3.0,50.0,Male
10,24-05-2023T17-02-42,0.6782577623931734,0.9422148095612888,0.0,0.0,0.0,0.06925834357527783,0.6166823727812341,0.026273750057176137,0.6436011679751551,0.3317378976394637,0.8635720898620116,0.5650553734510222,74.0,25.0,0.1,2.0,1.0,50.0,Male
11,24-05-2023T17-02-43,0.4430588809327617,0.19784541433850955,0.0,0.0,0.0,0.22729033812604038,0.7897781662338645,0.8501606632940499,0.12189045591403225,0.8183483151573319,0.36379732606834425,0.7373191093484759,66.0,-38.0,0.2,1.0,2.0,50.0,Male
12,24-05-2023T17-02-44,0.9860352657079677,0.5491674725621358,0.0,0.0,0.0,0.034671752112485965,0.21937332403946186,0.4206131639397176,0.1301479283799487,0.9992483476271312,0.37720827145865166,0.1822293954839731,85.0,92.0,0.2,1.0,2.0,50.0,Male
13,24-05-2023T17-02-45,0.8326398753782774,0.6138616143296649,0.0,0.0,0.0,0.7720265893618227,0.8485237388428815,0.9609136859096121,0.7525770091700217,0.3163630195222209,0.8861497185664418,0.4388335323222412,97.0,9.0,0.1,4.0,2.0,50.0,Male
14,24-05-2023T17-02-46,0.9434967006614553,0.4038115660217525,0.0,0.0,0.0,0.6347533410697229,0.3856686270040962,0.8296542811725337,0.1788575624828711,0.750268738499844,0.25361336070928275,0.6370088666306474,66.0,-59.0,0.2,4.0,3.0,50.0,Male
