	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender
0	11-05-2023T12-16-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
1	11-05-2023T12-16-07	0.9262515642497179	0.6402437575280737	0.0	0.0	0.0	0.9038013531563601	0.4312042106975854	0.2657333160301847	0.26219564097053183	0.9295492651195357	0.5714400524675678	0.06929331600002342	72.0	-58.0	0.1	0.0	0.0	50.0	Male
2	11-05-2023T12-16-08	0.2233737897867012	0.38503472419219564	0.0	0.0	0.0	0.5139587055078914	0.7306057220372842	0.12300524594071371	0.544491787691945	0.2999578406919694	0.872714877931123	0.642104084323494	96.0	-94.0	0.2	3.0	4.0	50.0	Male
3	11-05-2023T12-16-09	0.6521834386942283	0.9360893194755983	0.0	0.0	0.0	0.7749470623391553	0.923511433843136	0.18466000155560702	0.5381695429226643	0.821318784868518	0.5468933980651094	0.4720296835201565	67.0	-15.0	0.2	3.0	4.0	50.0	Male
4	11-05-2023T12-16-10	0.5858978510447395	0.9306391995338628	0.0	0.0	0.0	0.6502982971653989	0.048910003464595064	0.8277347909382147	0.578346877306134	0.6623137764511319	0.9502945771559226	0.5201791829757799	98.0	47.0	0.2	3.0	1.0	50.0	Male
5	11-05-2023T12-16-11	0.007688191377882347	0.070408099559789	0.0	0.0	0.0	0.13962060967230872	0.761559513531474	0.5906604995144628	0.9187519554517017	0.4994412430121745	0.7073022807573375	0.12442582227298615	68.0	-71.0	0.2	3.0	4.0	50.0	Male
6	11-05-2023T12-16-12	0.8960371566649775	0.12423595745646698	0.0	0.0	0.0	0.17942907821988263	0.7199127010109685	0.189360402886513	0.2783624404468559	0.9006735022533846	0.5259138088543623	0.8413362022501806	62.0	99.0	0.1	3.0	4.0	50.0	Male
7	11-05-2023T12-16-13	0.049870966318112164	0.4190391137163665	0.0	0.0	0.0	0.9259458450667817	0.6869376189473044	0.912986050394588	0.8955107826556805	0.6647956628230789	0.42622211745787864	0.28639322336811	67.0	-56.0	0.2	3.0	1.0	50.0	Male
8	11-05-2023T12-16-14	0.6550422370873883	0.44536941312866163	0.0	0.0	0.0	0.8042205729170757	0.19357478941277417	0.5465882442672612	0.5073047732756201	0.6529983216433657	0.3589339076828356	0.3612544775360439	86.0	-31.0	0.1	3.0	4.0	50.0	Male
9	11-05-2023T12-16-15	0.1909760837820561	0.08065312249299372	0.0	0.0	0.0	0.6250244194779945	0.9159232830093198	0.6503690427000282	0.9291461302969842	0.8473693469779983	0.8238706126981895	0.5926913032097332	77.0	-10.0	0.1	3.0	1.0	50.0	Male
