	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender
0	11-05-2023T12-10-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
1	11-05-2023T12-10-25	0.010778462503459596	0.1277752906962356	0.0	0.0	0.0	0.4873905887029194	0.7189513234653732	0.9502632764574642	0.035925208075511805	0.9140744571206519	0.5745996984254836	0.6066653186604558	67.0	-44.0	0.1	0.0	0.0	50.0	Male
2	11-05-2023T12-10-26	0.14579022003155195	0.2807223554515623	0.0	0.0	0.0	0.3540934601456932	0.18626791728467385	0.9977160938765068	0.5099611667721076	0.2937998093780242	0.2969191659779745	0.12457187401686498	68.0	-49.0	0.2	3.0	1.0	50.0	Male
3	11-05-2023T12-10-27	0.1180170651391379	0.9963448955132667	0.0	0.0	0.0	0.04224131466937009	0.18179778401406121	0.6220534790275987	0.028532722765597485	0.86033911426514	0.3902376742840735	0.8041782015115585	69.0	-98.0	0.1	3.0	1.0	50.0	Male
4	11-05-2023T12-10-28	0.28963583546015403	0.07928076308492071	0.0	0.0	0.0	0.9875308917134505	0.7752319296492893	0.9041554162257829	0.785491256842448	0.8230188838133042	0.1670698223974847	0.009118802794708114	91.0	-68.0	0.1	3.0	1.0	50.0	Male
5	11-05-2023T12-10-29	0.2026497329546274	0.3091039571551726	0.0	0.0	0.0	0.4692569555822359	0.14303706961668694	0.3361485633956812	0.7921514640134073	0.14082905401670354	0.0055594430837067055	0.6108617864629944	88.0	-49.0	0.1	3.0	4.0	50.0	Male
6	11-05-2023T12-10-30	0.6076255846039503	0.48929580091572233	0.0	0.0	0.0	0.9638376275801056	0.41155740885584713	0.5579257931398937	0.8480901730257465	0.2623018963945839	0.7019239975097719	0.1682527354515888	63.0	23.0	0.1	3.0	4.0	50.0	Male
7	11-05-2023T12-10-31	0.33756827794797617	0.3885738907597125	0.0	0.0	0.0	0.16297873548023467	0.5363601711832626	0.5175087805771815	0.8751329475590746	0.38233643838618625	0.8536801085436636	0.7081508766866144	70.0	-26.0	0.2	3.0	1.0	50.0	Male
8	11-05-2023T12-10-42	0.3200087371600384	0.724079119456507	0.0	0.0	0.0	0.8091011136730936	0.6088749220912971	0.33061666496663955	0.8610804651538154	0.9828834945881436	0.19584667139326883	0.6241238417874978	96.0	36.0	0.2	3.0	1.0	50.0	Male
9	11-05-2023T12-10-43	0.04751930973956009	0.5714631143192713	0.0	0.0	0.0	0.9368084227572508	0.7691521610753554	0.44694981849294757	0.1981632909731298	0.5509950832734642	0.4897759535187003	0.10350844872330478	81.0	64.0	0.2	3.0	1.0	50.0	Male
