,time,x,y,Explorer,Terminal,Code,Engagement,Excitement,Long term excitement,Stress/Frustration,Relaxation,Interest/Affinity,Focus,Pulse,Bvp,Gsr,Valence,Arousal,Age,Gender
0,24-05-2023T16-34-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,24-05-2023T16-34-46,0.9600177538470066,0.8071101974974598,0.0,0.0,0.0,0.28429036083890746,0.44465610362992547,0.05540724966440769,0.8395900955879899,0.05013319589071841,0.7483018622059191,0.07624563495751213,73.0,-98.0,0.2,2.0,4.0,50.0,Male
2,24-05-2023T16-34-47,0.505721271412697,0.3959681026043297,0.0,0.0,0.0,0.09438085270199048,0.8072240780388179,0.30863168128633156,0.7301006341639,0.9690309481386765,0.6098458018645245,0.12388053352234119,89.0,73.0,0.2,2.0,2.0,50.0,Male
3,24-05-2023T16-34-48,0.7432454575571539,0.6796758050923233,0.0,0.0,0.0,0.09847212245615156,0.09719548882561957,0.9950511677045599,0.17539855649859815,0.8654103653982054,0.28570426585126074,0.315195177649791,72.0,-62.0,0.1,1.0,3.0,50.0,Male
4,24-05-2023T16-34-49,0.8447846610932341,0.7007839133869946,0.0,0.0,0.0,0.31786980060760206,0.9149000215511337,0.31430770562910737,0.1399155611191235,0.9844694589602772,0.7302988407775548,0.3934554043706342,87.0,-53.0,0.1,1.0,3.0,50.0,Male
5,24-05-2023T16-34-50,0.07996076370756233,0.9309604870013068,0.0,0.0,0.0,0.8626214468338798,0.49156755423842813,0.5533507580217266,0.3162725739535649,0.40968052146157174,0.8761785222035192,0.14394471835313594,62.0,95.0,0.2,1.0,1.0,50.0,Male
6,24-05-2023T16-34-51,0.17735084998779693,0.4588789917907051,0.0,0.0,0.0,0.06426106807974574,0.5265021884668185,0.12488427984716577,0.7436653305425028,0.5710086706359441,0.9370896857529107,0.07036553588305516,83.0,-7.0,0.2,1.0,3.0,50.0,Male
7,24-05-2023T16-34-53,0.020889827679227646,0.12233905460415895,0.0,0.0,0.0,0.9979202100160657,0.7289908673648026,0.9126831953415078,0.3198909641176567,0.6551963978914603,0.992568986732512,0.8157423022356571,64.0,60.0,0.1,2.0,3.0,50.0,Male
8,24-05-2023T16-34-54,0.5569415826102978,0.7477656565755904,0.0,0.0,0.0,0.46737236765874624,0.7002166626968764,0.25225358518351126,0.5397525985802911,0.7790150774400286,0.3525564930111015,0.9276683056681696,62.0,-46.0,0.2,2.0,4.0,50.0,Male
9,24-05-2023T16-34-55,0.07586111940464113,0.9438586606659738,0.0,0.0,0.0,0.5698595356688794,0.15006246265669,0.8829932409542809,0.015925554341288506,0.7652143398399092,0.055160205131457696,0.561890270475964,92.0,78.0,0.1,2.0,1.0,50.0,Male
10,24-05-2023T16-34-56,0.910419613373331,0.5810195018281182,0.0,0.0,0.0,0.20295653073989484,0.01443972596396037,0.04477029898341944,0.8842788016605438,0.7867449606168401,0.10834829280567826,0.602069565712853,74.0,85.0,0.2,4.0,4.0,50.0,Male
11,24-05-2023T16-34-57,0.3119539562327086,0.2590687470485512,0.0,0.0,0.0,0.2172820924583453,0.14855637904025432,0.48992381535369733,0.8156469570341475,0.26428312475034066,0.0010819702798632314,0.2720240608303752,67.0,31.0,0.1,3.0,3.0,50.0,Male
12,24-05-2023T16-34-58,0.9233973236918086,0.5687384476994678,0.0,0.0,0.0,0.9643697199653225,0.7318771052314967,0.9675040283072551,0.3982894542530372,0.7632409370828486,0.42969718543029833,0.4325635508035688,68.0,-12.0,0.1,3.0,2.0,50.0,Male
