,time,x,y,Explorer,Terminal,Code,Engagement,Excitement,Long term excitement,Stress/Frustration,Relaxation,Interest/Affinity,Focus,Pulse,Bvp,Gsr,Valence,Arousal,Age,Gender
0,24-05-2023T16-29-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,24-05-2023T16-29-47,0.30070711037645914,0.7856162451724729,0.0,0.0,0.0,0.8864965045610697,0.06565583854693013,0.1178096015057416,0.7688235095885536,0.47941538473279555,0.9393325235626419,0.9924473048350914,95.0,22.0,0.1,3.0,1.0,50.0,male
2,24-05-2023T16-29-48,0.18933038725529272,0.2912977707390436,0.0,0.0,0.0,0.8537336002372726,0.3459366244966229,0.7642743884429989,0.48053392258710914,0.7566227111845187,0.8661061072542574,0.8618339747492902,61.0,-34.0,0.1,1.0,2.0,50.0,male
3,24-05-2023T16-29-49,0.5779433071555274,0.6519640698042465,0.0,0.0,0.0,0.6864540923908314,0.7942082413840825,0.7199783576457105,0.048390887359606616,0.8386754644192862,0.7140069396626296,0.2555116688119752,62.0,35.0,0.2,4.0,4.0,50.0,male
4,24-05-2023T16-29-50,0.6910863928388858,0.8506447850694578,0.0,0.0,0.0,0.8301467630350343,0.9310305878250029,0.025144644852235887,0.7015828290586903,0.5502542543731187,0.8772743187186653,0.33321144980319684,93.0,7.0,0.1,1.0,4.0,50.0,male
5,24-05-2023T16-29-51,0.6965222841933172,0.8121112207762328,0.0,0.0,0.0,0.4504242135593599,0.7472735519012095,0.6039995177571813,0.27476611265043627,0.6807054635847736,0.46640190659906977,0.6759976863073102,99.0,-36.0,0.2,1.0,3.0,50.0,male
6,24-05-2023T16-29-52,0.4159581615776782,0.37308547197536057,0.0,0.0,0.0,0.406385133271975,0.6528039045422969,0.49035503131492597,0.0623955660067409,0.9791788181023764,0.12128116931522825,0.017598170960806292,94.0,79.0,0.2,2.0,1.0,50.0,male
7,24-05-2023T16-29-53,0.07947662454384363,0.9898413715552696,0.0,0.0,0.0,0.32830300168468884,0.26660850324007923,0.2951284898867095,0.817104590895098,0.7946049764473251,0.8033864635013762,0.5263955496051518,68.0,90.0,0.1,3.0,3.0,50.0,male
8,24-05-2023T16-29-54,0.8184977579817256,0.7222997863773022,0.0,0.0,0.0,0.7453382656824693,0.7315940055769266,0.34272786658566445,0.3615677925327253,0.48395164276336533,0.04643988015285061,0.15623025100949972,94.0,-64.0,0.2,2.0,4.0,50.0,male
9,24-05-2023T16-29-55,0.3988910806189727,0.25774992558230303,0.0,0.0,0.0,0.6586029925238981,0.9426759364163788,0.32808075030761963,0.42405320722802886,0.10771196879566602,0.9458548200845045,0.9866874175841026,61.0,3.0,0.2,2.0,1.0,50.0,male
10,24-05-2023T16-29-56,0.36338432086959416,0.44261967563998883,0.0,0.0,0.0,0.2747551753964069,0.09396120754927617,0.15019047634276217,0.8295319946723749,0.10125325841990718,0.5941195309152983,0.37228961796467663,82.0,92.0,0.1,1.0,3.0,50.0,male
11,24-05-2023T16-29-57,0.604834670225514,0.8578031283330728,0.0,0.0,0.0,0.48563259764418465,0.288095039845367,0.8441905883075912,0.5973504144411276,0.7331832725475804,0.4377843864027565,0.9360431524462075,91.0,-49.0,0.2,4.0,1.0,50.0,male
12,24-05-2023T16-29-58,0.3408866971509278,0.07912682592801257,0.0,0.0,0.0,0.05261044561802164,0.0620809776317206,0.6554746146520208,0.9102317590055287,0.9038367207301706,0.7855567959217279,0.050507188447796,60.0,53.0,0.2,4.0,1.0,50.0,male
13,24-05-2023T16-30-00,0.8634562202189118,0.6790109262142512,0.0,0.0,0.0,0.49903941661677165,0.1694995446238694,0.04470922652229792,0.9942289369581737,0.6470092138902266,0.44643106484268225,0.21217117905608418,79.0,75.0,0.2,4.0,1.0,50.0,male
14,24-05-2023T16-30-01,0.23279146627526126,0.9073943608888918,0.0,0.0,0.0,0.6160162569113885,0.8114704111270262,0.0830984301668366,0.31093439037007764,0.6809244496213676,0.2844118589622747,0.0659582041496497,91.0,-91.0,0.1,4.0,1.0,50.0,male
15,24-05-2023T16-30-02,0.0467101119851967,0.5824400334210593,0.0,0.0,0.0,0.5108924669343006,0.48054190719068945,0.9797925140292825,0.32033887857193466,0.6320178836611585,0.40335719150289806,0.7130934234235888,90.0,36.0,0.2,4.0,2.0,50.0,male
16,24-05-2023T16-30-03,0.44710836867484105,0.43657762173435666,0.0,0.0,0.0,0.985908492079619,0.45232958640686993,0.6527565302527071,0.829155502419853,0.5047347689690885,0.3894022038723358,0.7462919490133375,81.0,1.0,0.1,2.0,2.0,50.0,male
17,24-05-2023T16-30-04,0.6172401614290626,0.8971787717243945,0.0,0.0,0.0,0.2424449458461645,0.2938436710236847,0.5518844055246567,0.38314621774787994,0.1664956751121165,0.2092078404052592,0.9779783156421601,72.0,86.0,0.1,1.0,4.0,50.0,male
18,24-05-2023T16-30-05,0.8000652993968457,0.8613487142434678,0.0,0.0,0.0,0.8583585993543881,0.8577802447350402,0.11575115494548127,0.4632916121297851,0.7348490804981544,0.7891382367918055,0.5380933833987781,80.0,55.0,0.1,2.0,2.0,50.0,male
19,24-05-2023T16-30-06,0.6467862901214688,0.6684081610733063,0.0,0.0,0.0,0.45359450602784845,0.9766102696246747,0.520304770672829,0.7551168174802813,0.0533029993554095,0.5768548765858874,0.7038607105372783,75.0,10.0,0.2,1.0,4.0,50.0,male
20,24-05-2023T16-30-07,0.23847137301270638,0.8909419558484947,0.0,0.0,0.0,0.27215879875374926,0.06461119557895412,0.3074593415579594,0.5522164818592599,0.8948778799184316,0.21483271656298641,0.6724451257404229,71.0,37.0,0.2,1.0,3.0,50.0,male
21,24-05-2023T16-30-08,0.12397059965012802,0.02587004749832078,0.0,0.0,0.0,0.7829364843095549,0.2621354228351228,0.07839557914708883,0.5091713355664444,0.9990354020339958,0.2990096388229433,0.835427595591382,62.0,-4.0,0.1,1.0,4.0,50.0,male
22,24-05-2023T16-30-09,0.6523222156925252,0.5326719173741414,0.0,0.0,0.0,0.7087712016872517,0.653590825104793,0.8040117041784791,0.6477030301482054,0.5918174288288348,0.46305981726055556,0.7365765609201425,84.0,-52.0,0.2,1.0,3.0,50.0,male
23,24-05-2023T16-30-10,0.9864829555222092,0.14665003052770842,0.0,0.0,0.0,0.5394030881872325,0.6393612707175909,0.9128835085191964,0.10455641974662244,0.9371476323149655,0.6458676897593867,0.37840573069762895,75.0,28.0,0.2,1.0,2.0,50.0,male
24,24-05-2023T16-30-11,0.38441034181938427,0.044132688214177596,0.0,0.0,0.0,0.8613447877181283,0.9994992868653351,0.11327083046576936,0.716010536183867,0.9115556592297545,0.6955829216250723,0.5775846634052245,80.0,-50.0,0.1,1.0,1.0,50.0,male
25,24-05-2023T16-30-12,0.6237208178391417,0.630731201180095,0.0,0.0,0.0,0.01989821729144503,0.7847183214946291,0.5219183612450072,0.5854591056436782,0.8653106226054168,0.9094130406440328,0.3962726150516226,75.0,42.0,0.1,1.0,2.0,50.0,male
26,24-05-2023T16-30-13,0.0033748342308405066,0.8601172889806821,0.0,0.0,0.0,0.6827532242066897,0.13309883481014384,0.4006230111364597,0.5784800597991306,0.7352988536208,0.00898110764733917,0.9441302312545182,63.0,29.0,0.2,2.0,2.0,50.0,male
27,24-05-2023T16-30-14,0.34126986824408123,0.5614786885603776,0.0,0.0,0.0,0.49709522148022556,0.6085391152654606,0.2644613978537049,0.8220641230660071,0.14434510343275753,0.4834287511430182,0.619646855419495,69.0,-37.0,0.1,4.0,3.0,50.0,male
28,24-05-2023T16-30-15,0.2535234830213946,0.9105611245006402,0.0,0.0,0.0,0.7728885773204633,0.06292847395725387,0.8264006211650661,0.027049622735993206,0.7136341226257622,0.8689853846353129,0.1828233224307052,89.0,-20.0,0.2,1.0,1.0,50.0,male
