,time,x,y,Explorer,Terminal,Code,Engagement,Excitement,Long term excitement,Stress/Frustration,Relaxation,Interest/Affinity,Focus,Pulse,Bvp,Gsr,Valence,Arousal,Age,Gender
0,24-05-2023T21-32-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,24-05-2023T21-32-47,0.34457,1.20742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,-42.0,0.1,0.0,0.0,22.0,Male
2,24-05-2023T21-32-48,1.44208,-0.63918,0.0,0.0,0.0,0.573522,0.289703,0.0,0.347886,0.210565,0.39967,0.496318,97.0,-32.0,0.2,3.0,1.0,22.0,Male
3,24-05-2023T21-32-50,1.40834,-0.67816,0.0,0.0,0.0,0.573522,0.289703,0.0,0.347886,0.210565,0.39967,0.496318,82.0,67.0,0.2,3.0,1.0,22.0,Male
4,24-05-2023T21-32-51,0.31507,1.16991,0.0,0.0,0.0,0.573522,0.289703,0.0,0.347886,0.210565,0.39967,0.496318,84.0,-45.0,0.2,3.0,4.0,22.0,Male
5,24-05-2023T21-32-52,0.1465,1.14294,0.0,0.0,0.0,0.614535,0.299822,0.0,0.315309,0.223621,0.388209,0.459512,72.0,-10.0,0.1,3.0,4.0,22.0,Male
6,24-05-2023T21-32-53,0.00225,1.28135,0.0,0.0,0.0,0.614535,0.299822,0.0,0.315309,0.223621,0.388209,0.459512,67.0,42.0,0.2,3.0,4.0,22.0,Male
7,24-05-2023T21-32-55,1.44086,-0.78582,0.0,0.0,0.0,0.614535,0.299822,0.0,0.315309,0.223621,0.388209,0.459512,87.0,-85.0,0.1,3.0,4.0,22.0,Male
8,24-05-2023T21-32-56,0.01502,1.16315,0.0,0.0,0.0,0.614535,0.299822,0.0,0.315309,0.223621,0.388209,0.459512,96.0,-29.0,0.2,3.0,4.0,22.0,Male
9,24-05-2023T21-32-57,0.13843,1.02878,0.0,0.0,0.0,0.614535,0.299822,0.0,0.315309,0.223621,0.388209,0.459512,66.0,-8.0,0.2,3.0,1.0,22.0,Male
10,24-05-2023T21-32-58,1.243,-0.696,0.0,0.0,0.0,0.614535,0.299822,0.0,0.315309,0.223621,0.388209,0.459512,95.0,86.0,0.1,3.0,4.0,22.0,Male
11,24-05-2023T21-33-00,1.23225,-0.80521,0.0,0.0,0.0,0.614535,0.299822,0.0,0.315309,0.223621,0.388209,0.459512,85.0,86.0,0.2,3.0,1.0,22.0,Male
12,24-05-2023T21-33-01,1.53038,-0.64453,0.0,0.0,0.0,0.614535,0.299822,0.0,0.315309,0.223621,0.388209,0.459512,83.0,91.0,0.2,3.0,1.0,22.0,Male
13,24-05-2023T21-33-02,1.28248,-0.67684,0.0,0.0,0.0,0.633036,0.174978,0.0,0.344912,0.324527,0.421687,0.378526,64.0,-4.0,0.1,3.0,4.0,22.0,Male
14,24-05-2023T21-33-03,0.31714,1.01577,0.0,0.0,0.0,0.633036,0.174978,0.0,0.344912,0.324527,0.421687,0.378526,65.0,66.0,0.2,3.0,4.0,22.0,Male
15,24-05-2023T21-33-04,0.79127,0.14964,0.0,0.0,100.0,0.633036,0.174978,0.0,0.344912,0.324527,0.421687,0.378526,76.0,27.0,0.1,3.0,4.0,22.0,Male
16,24-05-2023T21-33-06,0.80541,0.21987,0.0,0.0,100.0,0.633036,0.174978,0.0,0.344912,0.324527,0.421687,0.378526,67.0,-77.0,0.2,3.0,4.0,22.0,Male
17,24-05-2023T21-33-07,0.86103,0.33023,0.0,0.0,100.0,0.633036,0.174978,0.0,0.344912,0.324527,0.421687,0.378526,95.0,-34.0,0.1,3.0,1.0,22.0,Male
18,24-05-2023T21-33-08,0.25208,1.22967,0.0,0.0,100.0,0.633036,0.174978,0.0,0.344912,0.324527,0.421687,0.378526,84.0,-80.0,0.1,3.0,1.0,22.0,Male
19,24-05-2023T21-33-09,0.7207,0.29962,0.0,0.0,100.0,0.633036,0.174978,0.0,0.344912,0.324527,0.421687,0.378526,60.0,-30.0,0.2,3.0,4.0,22.0,Male
20,24-05-2023T21-33-11,0.34776,1.43392,0.0,0.0,100.0,0.633036,0.174978,0.0,0.344912,0.324527,0.421687,0.378526,62.0,-100.0,0.1,3.0,1.0,22.0,Male
21,24-05-2023T21-33-12,0.86902,0.50691,0.0,0.0,100.0,0.563998,0.215391,0.0,0.373473,0.430406,0.440847,0.318402,63.0,-68.0,0.1,3.0,4.0,22.0,Male
22,24-05-2023T21-33-13,-0.28309,0.03507,0.0,0.0,100.0,0.563998,0.215391,0.0,0.373473,0.430406,0.440847,0.318402,74.0,16.0,0.1,3.0,4.0,22.0,Male
23,24-05-2023T21-33-14,0.75905,0.38535,0.0,0.0,100.0,0.563998,0.215391,0.0,0.373473,0.430406,0.440847,0.318402,79.0,71.0,0.1,3.0,4.0,22.0,Male
24,24-05-2023T21-33-16,0.81687,0.36918,0.0,0.0,100.0,0.563998,0.215391,0.0,0.373473,0.430406,0.440847,0.318402,92.0,-98.0,0.1,3.0,1.0,22.0,Male
25,24-05-2023T21-33-17,-0.37795,0.27941,0.0,0.0,100.0,0.563998,0.215391,0.0,0.373473,0.430406,0.440847,0.318402,77.0,2.0,0.2,3.0,4.0,22.0,Male
26,24-05-2023T21-33-18,0.82578,0.30596,0.0,0.0,100.0,0.563998,0.215391,0.0,0.373473,0.430406,0.440847,0.318402,69.0,27.0,0.2,3.0,1.0,22.0,Male
