,time,x,y,Explorer,Terminal,Code,Engagement,Excitement,Long term excitement,Stress/Frustration,Relaxation,Interest/Affinity,Focus,Pulse,Bvp,Gsr,Valence,Arousal,Age,Gender
0,24-05-2023T17-33-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,24-05-2023T17-33-38,0.6830485202840604,0.6177155546546163,0.0,0.0,0.0,0.9376006604648386,0.8402590492032781,0.4885575439335106,0.11651138933807592,0.781359642583488,0.17687888169801147,0.8941091612734241,64.0,56.0,0.2,2.0,4.0,50.0,Male
2,24-05-2023T17-33-39,0.5310351855709505,0.8680012961698111,0.0,0.0,0.0,0.2643646716905992,0.4518634878899883,0.6293892832568323,0.6793133380826454,0.8409847523823394,0.5324681218709401,0.9851611216289758,69.0,46.0,0.2,4.0,3.0,50.0,Male
3,24-05-2023T17-33-41,0.5655947329679452,0.41103055115068354,0.0,0.0,0.0,0.21926533100717216,0.6000847460625068,0.9824090774387128,0.6238867105467605,0.3732793946558862,0.3183300908812017,0.5530302426359429,96.0,-54.0,0.1,4.0,4.0,50.0,Male
4,24-05-2023T17-33-42,0.6525052555971099,0.8059181673536177,0.0,0.0,0.0,0.20921389852284267,0.5198729044689869,0.9398962972048894,0.5064221239894916,0.9533395771003251,0.12133045502133366,0.7629236729528474,80.0,43.0,0.2,4.0,4.0,50.0,Male
5,24-05-2023T17-33-43,0.4939604522872997,0.9748767074621535,0.0,0.0,0.0,0.5750902137714871,0.9064685338469413,0.3143961804303841,0.31494188577272575,0.42280851192809643,0.92659115811423,0.3740215947213753,97.0,-84.0,0.1,4.0,1.0,50.0,Male
6,24-05-2023T17-33-44,0.4114103194023653,0.036947449251411135,0.0,0.0,0.0,0.8640774918542273,0.14612616883158525,0.4622918845624818,0.17179001276527406,0.9946543710210379,0.7814890671768393,0.8170283444916903,86.0,-77.0,0.1,2.0,1.0,50.0,Male
7,24-05-2023T17-33-45,0.7022542840938242,0.004566225391777867,0.0,0.0,0.0,0.8225190509879553,0.6067732351575195,0.375388527792329,0.9481693908796636,0.927351632031199,0.012010466767605643,0.527031986825402,64.0,5.0,0.1,3.0,3.0,50.0,Male
8,24-05-2023T17-33-46,0.23703677491281017,0.3109003017012214,0.0,0.0,0.0,0.8970410416473054,0.2931199449106189,0.6049866322372699,0.8787930343348517,0.7505583091730241,0.6487057889972437,0.5906165408869174,85.0,-51.0,0.2,1.0,4.0,50.0,Male
9,24-05-2023T17-33-47,0.13211229467181007,0.5731873592658396,0.0,0.0,0.0,0.547921040769279,0.17684320057016623,0.5446357462502324,0.38690280489601114,0.8643606010139023,0.5444392299293905,0.08544398121643348,79.0,-7.0,0.1,3.0,3.0,50.0,Male
10,24-05-2023T17-33-49,0.4272396741002352,0.35955592667792513,0.0,0.0,0.0,0.08556038008971267,0.9636479781130425,0.8976170175172425,0.8084428501882488,0.776219781351518,0.43313743486027256,0.3645555278351055,78.0,91.0,0.1,1.0,1.0,50.0,Male
11,24-05-2023T17-33-50,0.8199097676674698,0.9227213819635408,0.0,0.0,0.0,0.2703302380142649,0.08267297948233143,0.6264004950661334,0.6157735942724964,0.21678977387208198,0.3395625465505283,0.513302330444673,82.0,-64.0,0.1,2.0,1.0,50.0,Male
12,24-05-2023T17-33-51,0.4949445319922361,0.529301569060073,0.0,0.0,0.0,0.4066491443237502,0.7368688662311229,0.5935907670598976,0.7758770767698765,0.7184166610495545,0.5306231184354328,0.349668105066272,73.0,43.0,0.2,2.0,1.0,50.0,Male
13,24-05-2023T17-33-52,0.21909895018308867,0.36139262713316367,0.0,0.0,0.0,0.6621810338651762,0.003478125958432665,0.33091126225761147,0.00028141188499819503,0.7528258511368155,0.35944273231939705,0.1091908936758953,90.0,-46.0,0.1,2.0,1.0,50.0,Male
14,24-05-2023T17-33-53,0.8973439924376407,0.011619606930264315,0.0,0.0,0.0,0.6875015865121329,0.34937560057848893,0.4349080858995801,0.6141833950676354,0.32989828184457914,0.05524178632415622,0.3337477810492555,96.0,56.0,0.1,2.0,1.0,50.0,Male
15,24-05-2023T17-33-54,0.08363818012119317,0.9665128998969416,0.0,0.0,0.0,0.9122035937836058,0.8696963643801016,0.9004268433301631,0.828828725078471,0.6778605373468382,0.04904354143002465,0.49606723537088326,85.0,76.0,0.2,2.0,1.0,50.0,Male
16,24-05-2023T17-33-56,0.32273390874129737,0.28765808829504336,0.0,0.0,0.0,0.8956366793944169,0.8132108995525874,0.2621235945031113,0.678207775190039,0.7933454141857014,0.6787647903278062,0.8184714020786533,88.0,28.0,0.2,3.0,4.0,50.0,Male
17,24-05-2023T17-33-57,0.9067960437346573,0.08402396344726759,0.0,0.0,0.0,0.20370688287304384,0.07326551725495711,0.05255904548702095,0.403573581863255,0.5033011610114961,0.17880405456496162,0.18819635706520277,87.0,96.0,0.2,2.0,4.0,50.0,Male
18,24-05-2023T17-33-58,0.9830322660057276,0.3162487689025557,0.0,0.0,0.0,0.9663067240110824,0.14719183852957418,0.25704351337559006,0.5056627677738904,0.17712520131214415,0.25882286241659214,0.09398249358685629,96.0,-11.0,0.2,2.0,1.0,50.0,Male
19,24-05-2023T17-33-59,0.7180158410267744,0.048651101444877165,0.0,0.0,0.0,0.8430074482161282,0.5025413020859723,0.749482434900798,0.5337910017787824,0.3629004223956883,0.7041403815164216,0.6076543873527015,83.0,71.0,0.2,3.0,2.0,50.0,Male
20,24-05-2023T17-34-00,0.7117104666116563,0.5564584443178469,0.0,0.0,0.0,0.011634781040326336,0.0026211112953805626,0.7490999090379986,0.7958147377525908,0.46045667035509175,0.05684826318773284,0.43270235877680396,86.0,48.0,0.1,1.0,4.0,50.0,Male
21,24-05-2023T17-34-02,0.19118089250942083,0.7268092942226769,0.0,0.0,0.0,0.6564357640990934,0.41214912760726496,0.5709535280884098,0.3061490571640132,0.03608270570352612,0.45573966194765314,0.08377385451923325,95.0,71.0,0.2,4.0,4.0,50.0,Male
