	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender
0	11-05-2023T12-15-42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
1	11-05-2023T12-15-43	0.2924556780174393	0.21919542577590923	0.0	0.0	0.0	0.037316161168175155	0.5555173933322419	0.419049586799912	0.11738019905970831	0.3314206399450573	0.7335462430563175	0.9445464767625539	62.0	-100.0	0.1	0.0	0.0	50.0	Male
2	11-05-2023T12-15-44	0.21706910366422627	0.5795881983828622	0.0	0.0	0.0	0.16916230288615697	0.5007064166907857	0.4775485748372639	0.7974990062277795	0.5192008597577871	0.42623409019196135	0.6720029162862612	94.0	-46.0	0.1	3.0	1.0	50.0	Male
3	11-05-2023T12-15-45	0.6712333353637987	0.9656339628992885	0.0	0.0	0.0	0.08209862329646644	0.11918561451485221	0.9477072178169782	0.5607016761797143	0.8125405821426748	0.7695220577061369	0.7876692383833006	75.0	-75.0	0.1	3.0	4.0	50.0	Male
4	11-05-2023T12-15-46	0.9187892853072744	0.6546081738030625	0.0	0.0	0.0	0.09946311662655316	0.05210571018037646	0.5770873432370649	0.14989613332417728	0.5831532500779602	0.06649533326649815	0.061441452791066054	82.0	16.0	0.1	3.0	4.0	50.0	Male
5	11-05-2023T12-15-47	0.8429982102563345	0.7394874056966848	0.0	0.0	0.0	0.5666858033189515	0.6515262879310665	0.9266695561680767	0.5452860334490726	0.7936441578878117	0.5197493704718863	0.8862376758134112	70.0	61.0	0.1	3.0	4.0	50.0	Male
6	11-05-2023T12-15-48	0.42155485210279353	0.8384265578393079	0.0	0.0	0.0	0.423166269415559	0.26746096859356616	0.7728598746458577	0.7463243704593011	0.0005363407597382963	0.07698576609777974	0.06711498515802516	69.0	-79.0	0.2	3.0	1.0	50.0	Male
7	11-05-2023T12-15-49	0.6087483583770562	0.5953683843435829	0.0	0.0	0.0	0.18358419839283469	0.17488549698074118	0.13446043799240204	0.7036848755053828	0.4855023757726149	0.5987841064662042	0.2971745874929401	74.0	-7.0	0.1	3.0	4.0	50.0	Male
8	11-05-2023T12-15-50	0.12593640899576442	0.17449581558650196	0.0	0.0	0.0	0.6190467266059994	0.16124049213903158	0.7754374029646616	0.8582004013730508	0.2947144478694015	0.20721919385995125	0.3141919415818104	61.0	43.0	0.2	3.0	4.0	50.0	Male
9	11-05-2023T12-15-51	0.2069333813479599	0.7877262972444957	0.0	0.0	0.0	0.11878861307151722	0.48737893142462685	0.65273492359812	0.6846532586445047	0.807738583382	0.8330775506100853	0.6512273790700995	87.0	10.0	0.2	3.0	4.0	50.0	Male
10	11-05-2023T12-15-52	0.9723458840804523	0.6030900672707377	0.0	0.0	0.0	0.084686330147979	0.3759991483631564	0.8121709772976824	0.060356041294987506	0.43801262214468184	0.8343425319567602	0.9937564826375828	69.0	33.0	0.2	3.0	4.0	50.0	Male
11	11-05-2023T12-15-53	0.1695730617039255	0.6003702817800631	0.0	0.0	0.0	0.7030095652856193	0.14786546357280972	0.5748737318354333	0.5653283011056282	0.8709575396668425	0.6089748432828794	0.11821186120379257	70.0	-79.0	0.1	3.0	4.0	50.0	Male
12	11-05-2023T12-15-54	0.9517850607646516	0.8369412203044189	0.0	0.0	0.0	0.16511175184757543	0.9147373332942568	0.7036739695194276	0.8948744982796469	0.026586465105389312	0.7104484561761008	0.34796967658285105	66.0	-43.0	0.1	3.0	1.0	50.0	Male
13	11-05-2023T12-15-55	0.5388233667537659	0.33870736565736004	0.0	0.0	0.0	0.45481478844920165	0.6009134820337615	0.29499898614135656	0.66274470354136	0.8350035300107942	0.6504167309153395	0.4806247532090957	63.0	-64.0	0.2	3.0	4.0	50.0	Male
14	11-05-2023T12-15-56	0.6913454003770709	0.4742189476046442	0.0	0.0	0.0	0.4010496148633228	0.14022135513373712	0.8664454009529379	0.3958691784457027	0.22334728179665342	0.2058063675678926	0.7896639956467487	93.0	8.0	0.2	3.0	4.0	50.0	Male
15	11-05-2023T12-15-57	0.006869084369029332	0.4766655873573632	0.0	0.0	0.0	0.40355121052024434	0.5726545133438857	0.9626564277443015	0.5228605444917548	0.6656902731057411	0.0775071120449119	0.5305566164026974	82.0	52.0	0.1	3.0	1.0	50.0	Male
16	11-05-2023T12-15-58	0.013167265112297932	0.39824289947386204	0.0	0.0	0.0	0.5760901654574019	0.266536872178874	0.0963279733789375	0.2505095998803961	0.2323619515222245	0.08828895346987409	0.21063894855431065	82.0	24.0	0.1	3.0	4.0	50.0	Male
